LAT,LON
33.9923,-118.4105
34.1867,-118.4422
34.2065,-118.6029
34.2192,-118.6355
34.0358,-118.2148
34.201,-118.6234
34.1516,-118.6048
34.1186,-118.245
34.0521,-118.217
34.051,-118.2221
33.96,-118.2882
34.0981,-118.3071
33.7261,-118.2902
34.0721,-118.262
33.9951,-118.4781
33.9757,-118.3737
33.9926,-118.4229
34.0267,-118.2752
34.023,-118.2869
34.0228,-118.2862
34.0418,-118.3269
34.0481,-118.2779
34.0263,-118.2808
34.0611,-118.4184
34.0509,-118.2926
34.04,-118.3003
34.0548,-118.3837
34.2528,-118.4762
34.0419,-118.2669
34.0846,-118.3051
34.2085,-118.3703
34.1585,-118.5917
34.2684,-118.5149
33.9897,-118.3089
33.828,-118.3016
34.0333,-118.3311
33.9843,-118.3115
34.2537,-118.477
34.0146,-118.2781
34.1869,-118.4063
33.9523,-118.3906
34.0856,-118.2868
34.0604,-118.3376
33.9374,-118.2717
34.1167,-118.2432
34.1885,-118.44
34.2465,-118.5841
34.0106,-118.2842
34.0786,-118.2708
34.1056,-118.2008
33.9922,-118.3276
34.1038,-118.2933
34.0248,-118.4021
34.3027,-118.4469
34.2591,-118.4564
34.0598,-118.2929
33.9923,-118.287
34.0253,-118.4107
33.9932,-118.3182
34.0173,-118.2066
33.9977,-118.4172
34.241,-118.5379
34.0651,-118.2116
34.307,-118.4505
33.9915,-118.3045
34.2611,-118.4936
34.0598,-118.2941
34.0401,-118.2459
34.0347,-118.2809
34.1907,-118.4444
34.0594,-118.3783
33.9502,-118.2673
33.9755,-118.3755
33.9455,-118.309
34.0415,-118.2864
34.1669,-118.5744
34.162,-118.5251
34.0241,-118.2597
33.9935,-118.2565
33.9108,-118.2827
34.0102,-118.2565
33.9643,-118.2871
34.2379,-118.3998
33.9579,-118.402
34.251,-118.4428
34.3156,-118.4408
33.9641,-118.2739
34.1892,-118.5928
34.0907,-118.3157
34.0559,-118.2756
34.0763,-118.3027
34.1649,-118.3947
33.9982,-118.3089
34.2612,-118.4288
34.0044,-118.2565
34.0652,-118.2593
34.0598,-118.2904
34.0429,-118.2462
34.0279,-118.4081
34.1831,-118.4523
34.0363,-118.2573
34.098,-118.4498
34.193,-118.4706
34.088,-118.1998
34.2322,-118.5113
34.0106,-118.2915
34.0776,-118.308
33.9833,-118.2783
34.2332,-118.5829
34.0306,-118.3224
33.791,-118.2672
33.7243,-118.288
34.048,-118.2326
33.7914,-118.2764
34.0515,-118.3219
34.04,-118.4393
34.174,-118.3822
34.0505,-118.2588
33.9703,-118.2586
34.3173,-118.4847
33.9675,-118.2608
34.1001,-118.3092
34.0577,-118.2941
34.0234,-118.1999
34.2291,-118.2978
33.9823,-118.2959
34.2988,-118.5085
34.2455,-118.4177
34.1016,-118.3252
34.2457,-118.4427
34.2496,-118.4448
34.2933,-118.4518
34.1894,-118.5781
34.0429,-118.2934
33.7306,-118.2814
33.7333,-118.2858
34.0469,-118.364
34.0819,-118.3416
34.2121,-118.3867
34.0037,-118.3294
34.0445,-118.4453
33.797,-118.2753
34.0425,-118.3818
34.0884,-118.2702
34.0224,-118.2524
33.9321,-118.2739
33.9321,-118.2739
33.7795,-118.2715
34.2781,-118.54
34.1836,-118.4531
33.7978,-118.3043
34.2048,-118.4575
34.2246,-118.4654
34.0462,-118.2153
33.9997,-118.2652
34.1667,-118.4253
33.9858,-118.2739
34.205,-118.5109
34.1649,-118.3692
34.1779,-118.361
34.0663,-118.2871
34.1792,-118.5904
34.2203,-118.5688
34.1975,-118.5535
34.0278,-118.3508
34.1015,-118.3447
34.0703,-118.2786
34.1001,-118.2533
33.744,-118.2821
34.0649,-118.3483
34.2354,-118.448
34.0691,-118.2954
34.1894,-118.5142
34.0229,-118.3176
34.2219,-118.523
34.1766,-118.4589
34.1724,-118.5388
34.192,-118.5906
34.2267,-118.4704
34.2968,-118.4485
33.9623,-118.4506
33.9741,-118.3945
33.9863,-118.4728
34.0187,-118.2862
34.0187,-118.2862
34.244,-118.5583
34.1867,-118.3703
34.0576,-118.2752
33.9992,-118.4111
33.7915,-118.2751
34.1649,-118.3921
34.2476,-118.6174
33.7938,-118.3043
33.9814,-118.3003
33.979,-118.4116
34.1741,-118.4225
34.0918,-118.2738
33.9523,-118.3906
34.0711,-118.3142
34.0939,-118.2398
33.9894,-118.456
34.0869,-118.2598
34.0188,-118.3505
34.2074,-118.4182
34.0599,-118.2655
33.9781,-118.2614
33.9933,-118.3149
34.2323,-118.5209
33.9753,-118.4197
34.1036,-118.2973
34.1875,-118.3877
33.9674,-118.2673
34.1157,-118.2358
34.0558,-118.4193
33.9326,-118.2502
34.0037,-118.3034
33.9718,-118.3035
34.0987,-118.3337
34.2612,-118.4957
34.0034,-118.2916
34.0445,-118.2558
34.0082,-118.3089
34.209,-118.3507
34.0496,-118.3428
34.171,-118.5709
33.9598,-118.4326
34.0526,-118.3052
34.0256,-118.3351
34.3089,-118.4386
33.9775,-118.4292
34.2028,-118.6059
34.0775,-118.2682
33.9655,-118.2916
34.2755,-118.5702
34.2312,-118.5632
34.1827,-118.5903
34.104,-118.318
34.2029,-118.599
34.2612,-118.4288
33.931,-118.2522
34.025,-118.2618
33.9735,-118.2695
34.2606,-118.3148
34.0056,-118.2451
34.1053,-118.323
34.0282,-118.276
34.0838,-118.2836
33.7848,-118.3
33.9867,-118.2965
34.0046,-118.4449
33.9941,-118.3002
34.0093,-118.2543
34.001,-118.2441
34.194,-118.4078
34.0027,-118.4328
34.0472,-118.3093
34.2615,-118.307
34.0399,-118.2154
34.1903,-118.4574
33.9722,-118.2783
34.049,-118.4417
34.254,-118.5128
33.7897,-118.2787
34.1278,-118.1929
34.0488,-118.2775
34.1439,-118.36
34.2265,-118.366
34.2518,-118.5842
34.0473,-118.2784
