LAT,LON
33.9832,-118.4414
34.2229,-118.5378
34.038,-118.3248
34.0607,-118.2494
34.1594,-118.3987
33.9431,-118.2359
34.0735,-118.3571
34.2843,-118.5563
34.0969,-118.2855
34.0854,-118.2288
34.071,-118.2302
34.0512,-118.4421
34.244,-118.5583
34.02,-118.3403
33.9654,-118.2739
34.1739,-118.5163
34.1363,-118.1967
34.0846,-118.3464
34.0256,-118.3384
34.0347,-118.3118
34.0712,-118.3055
34.2369,-118.5011
33.9523,-118.3906
34.2103,-118.3943
34.1685,-118.379
34.2213,-118.4879
34.1923,-118.6104
34.0363,-118.2762
33.9916,-118.2701
33.7824,-118.2462
33.9645,-118.2695
34.1794,-118.4312
33.9693,-118.285
34.0929,-118.3048
33.9717,-118.2827
34.0596,-118.3022
34.0099,-118.243
34.2013,-118.4541
34.2483,-118.4465
34.2337,-118.4654
34.0577,-118.3066
34.1271,-118.2272
34.174,-118.3855
34.2721,-118.5022
33.8006,-118.264
34.2239,-118.4257
34.0046,-118.2827
34.2011,-118.4575
34.0509,-118.2979
34.0518,-118.3819
34.1558,-118.3922
34.2108,-118.5197
34.2029,-118.3664
34.1427,-118.2243
34.0709,-118.2941
34.2248,-118.5151
33.9633,-118.2764
34.0553,-118.391
33.9529,-118.263
34.0737,-118.3079
34.1683,-118.5296
34.0889,-118.3416
34.0123,-118.2582
34.241,-118.5623
34.1605,-118.5076
34.1946,-118.5808
34.0846,-118.3464
34.1699,-118.5055
34.1448,-118.3926
34.0576,-118.3266
34.0835,-118.3342
34.18,-118.5388
34.1077,-118.2874
34.0659,-118.2339
34.0467,-118.252
34.2011,-118.4924
34.0376,-118.3633
33.9502,-118.2673
34.0283,-118.5194
34.1684,-118.4586
34.2135,-118.3747
34.1489,-118.6209
34.1076,-118.2646
34.2203,-118.5667
34.244,-118.5583
34.2392,-118.5696
34.1001,-118.2564
33.7825,-118.2399
34.2375,-118.4824
34.1432,-118.3414
34.1874,-118.6035
33.7868,-118.2658
34.2011,-118.5273
34.0716,-118.3614
34.1228,-118.3518
34.1548,-118.4444
34.074,-118.4973
34.0579,-118.2929
34.1593,-118.5011
34.0698,-118.2528
34.0787,-118.224
34.0797,-118.2822
34.1576,-118.4387
34.1883,-118.6536
34.2215,-118.4488
34.2215,-118.4553
34.0074,-118.285
34.0384,-118.2464
34.0501,-118.4601
34.219,-118.3597
34.2248,-118.5151
34.1006,-118.3417
34.0515,-118.3666
34.1567,-118.3661
34.0806,-118.2704
34.0578,-118.3628
34.0849,-118.304
33.9897,-118.4244
34.0672,-118.3054
34.1667,-118.4662
34.1152,-118.1962
34.0962,-118.3266
33.931,-118.2652
33.9859,-118.2827
34.1708,-118.5535
34.0511,-118.3645
33.9378,-118.2542
33.9995,-118.2893
34.0834,-118.2544
34.0044,-118.3267
34.0732,-118.2728
34.0832,-118.2572
34.0399,-118.3267
34.2127,-118.3509
34.1618,-118.6302
34.1496,-118.4647
33.9752,-118.3772
34.0459,-118.2579
34.1925,-118.3769
34.1721,-118.4247
33.9859,-118.2958
34.0399,-118.5139
34.2339,-118.5711
34.2731,-118.4404
34.2575,-118.5023
34.2641,-118.2868
34.1757,-118.5426
34.0133,-118.3487
34.0247,-118.236
33.9834,-118.2673
34.1719,-118.609
34.2887,-118.4517
34.069,-118.2868
34.1866,-118.4793
33.9989,-118.4405
34.0415,-118.262
34.1939,-118.4967
34.2886,-118.4542
34.0751,-118.1791
33.9694,-118.4576
34.1429,-118.4577
33.9565,-118.263
34.0686,-118.2195
34.063,-118.2727
33.9992,-118.2784
34.1052,-118.3333
34.1939,-118.5011
34.0545,-118.3466
34.229,-118.4006
34.0418,-118.4703
34.0569,-118.254
34.0581,-118.1993
33.7895,-118.3
33.9415,-118.2406
34.0423,-118.2043
34.0014,-118.438
34.163,-118.4661
34.0624,-118.355
33.998,-118.2565
34.1865,-118.6258
34.0907,-118.3384
34.1018,-118.3035
34.0793,-118.3114
34.0636,-118.3047
33.9367,-118.2871
34.1721,-118.4247
34.1741,-118.4618
33.9482,-118.2368
34.262,-118.4472
34.1558,-118.3922
34.0265,-118.4184
34.1867,-118.44
34.2338,-118.4719
34.2793,-118.4525
34.1745,-118.5384
34.0957,-118.2885
33.7424,-118.3043
34.0037,-118.2916
34.0436,-118.309
34.0828,-118.1794
33.7882,-118.3028
34.1667,-118.3943
34.0472,-118.313
34.2439,-118.4163
34.1016,-118.3468
34.2319,-118.5361
34.119,-118.2422
34.0797,-118.1913
34.0928,-118.3158
34.1576,-118.4122
34.2103,-118.4287
34.0601,-118.2805
34.0672,-118.2985
34.0551,-118.3552
33.7847,-118.2675
34.1675,-118.5226
34.1956,-118.6003
34.1903,-118.4052
33.9646,-118.309
34.0649,-118.3451
34.1814,-118.5974
34.1228,-118.2333
34.196,-118.5772
34.0784,-118.2577
34.1996,-118.4225
34.0439,-118.5216
34.2455,-118.4177
34.0284,-118.284
34.0926,-118.3363
34.2386,-118.4464
33.989,-118.3308
34.0976,-118.2545
34.2306,-118.4302
34.0648,-118.2559
34.0037,-118.3269
33.9562,-118.2916
34.0501,-118.2558
34.0562,-118.1985
34,-118.455
34.2374,-118.4763
34.1723,-118.5308
33.9373,-118.2916
34.1705,-118.5402
34.1564,-118.463
34.0525,-118.1991
34.2012,-118.5445
34.1003,-118.3166
34.0872,-118.3648
34.2267,-118.4704
34.254,-118.4544
34.0523,-118.461
33.9401,-118.2695
34.1693,-118.5184
34.1215,-118.1786
34.1829,-118.6015
34.1558,-118.3943
34.0148,-118.3222
33.9943,-118.4133
34.2011,-118.4772
34.2202,-118.5732
33.9694,-118.4576
33.9755,-118.2892
34.1853,-118.4718
34.2355,-118.5623
34.0554,-118.3559
34.1054,-118.2983
33.985,-118.3002
33.931,-118.287
34.1613,-118.4008
34.2031,-118.4313
33.7897,-118.2787
34.0672,-118.223
34.2486,-118.5233
34.163,-118.3757
34.0503,-118.2198
34.0443,-118.2934
34.1732,-118.6019
34.1668,-118.6104
34.0306,-118.3241
34.0546,-118.2662
34.2033,-118.5251
34.0717,-118.3702
34.3076,-118.453
34.0136,-118.2611
34.0986,-118.2962
34.1993,-118.5306
34.1721,-118.4356
34.2271,-118.4503
34.0472,-118.3201
34.0382,-118.2946
34.0777,-118.2982
34.0317,-118.417
34.0404,-118.4664
34.0654,-118.2941
33.9415,-118.2406
34.0199,-118.3608
34.2846,-118.492
33.7899,-118.2975
34.2543,-118.3193
34.0055,-118.3182
33.98,-118.4384
34.0414,-118.2934
34.167,-118.522
34.241,-118.4791
34.1669,-118.4138
34.0233,-118.2516
33.9491,-118.2489
34.0083,-118.3351
34.0704,-118.2877
34.0307,-118.3686
34.1753,-118.5202
33.9863,-118.4241
33.7405,-118.2797
33.9731,-118.3304
34.0534,-118.3436
34.0419,-118.2669
33.9401,-118.2695
34.1576,-118.4053
34.0157,-118.2562
34.0509,-118.2642
34.2634,-118.3074
34.1442,-118.3928
33.7862,-118.2908
33.9916,-118.2701
34.1686,-118.5185
34.048,-118.3434
34.167,-118.3725
34.2596,-118.296
33.9237,-118.2674
34.2691,-118.5862
34.2427,-118.6007
34.0454,-118.2742
34.0073,-118.298
33.9974,-118.4463
33.9689,-118.2783
34.2214,-118.3671
34.0499,-118.2879
34.1745,-118.4487
33.9572,-118.2695
33.7868,-118.2658
34.0216,-118.2638
34.0397,-118.3823
34.2153,-118.4409
33.9852,-118.3115
34.0423,-118.2561
34.1032,-118.3387
33.9655,-118.2845
33.9739,-118.4315
34.2012,-118.4138
34.1976,-118.4356
34.0669,-118.4289
34.0999,-118.3643
34.143,-118.3727
34.1667,-118.5244
33.9969,-118.2981
34.0453,-118.2197
33.9894,-118.4189
34.1722,-118.5055
34.0176,-118.3224
34.0816,-118.3272
34.2467,-118.6065
34.17,-118.3741
34.1016,-118.3295
33.9528,-118.287
34.0089,-118.2494
34.1032,-118.2078
34.1018,-118.2831
34.0771,-118.2511
34.071,-118.2302
34.0923,-118.2379
34.1337,-118.3631
34.2659,-118.4818
34.2215,-118.4611
34.18,-118.536
33.9551,-118.3805
34.1649,-118.3922
33.956,-118.2827
34.0885,-118.3064
34.1939,-118.4031
34.0201,-118.3672
33.9454,-118.3701
34.0672,-118.2966
34.0736,-118.3498
34.0417,-118.3588
34.1976,-118.39
34.1939,-118.44
34.0477,-118.2072
34.02,-118.2915
34.0508,-118.2728
34.0959,-118.2868
34.0344,-118.3354
33.9942,-118.2762
34.0724,-118.2905
34.0993,-118.3092
34.0351,-118.2614
34.0436,-118.1981
34.0572,-118.3482
34.1822,-118.4836
34.1686,-118.5185
34.0222,-118.3227
34.1548,-118.4543
34.0124,-118.3435
34.0452,-118.2569
34.3095,-118.4671
34.0066,-118.2474
34.1455,-118.3877
33.9474,-118.2652
34.0481,-118.2106
33.7851,-118.2382
34.1645,-118.5244
34.0474,-118.2496
34.0777,-118.3035
33.9942,-118.274
34.2315,-118.4168
34.2517,-118.445
34.2161,-118.4257
33.7998,-118.2612
34.1747,-118.536
34.0423,-118.2561
34.228,-118.4344
34.0382,-118.2848
34.2409,-118.478
34.1723,-118.5124
34.0561,-118.2981
34.2331,-118.5886
34.041,-118.4437
34.2336,-118.4535
34.0817,-118.2941
34.3044,-118.4551
34.3023,-118.4557
34.1106,-118.1908
34.0594,-118.3783
33.9902,-118.2483
34.2085,-118.4698
33.9872,-118.2652
34.0862,-118.2174
34.0932,-118.259
34.3095,-118.4671
33.9974,-118.274
34.0182,-118.3445
34.04,-118.2916
34.1703,-118.415
34.0759,-118.2692
34.058,-118.4212
33.9406,-118.239
34.2034,-118.5156
34.0323,-118.2022
34.003,-118.4426
34.2385,-118.4455
34.0926,-118.3191
33.9556,-118.2651
33.9974,-118.4188
34.0586,-118.3367
34.0189,-118.3241
34.2337,-118.4231
34.1034,-118.3325
34.079,-118.3308
34.1131,-118.1894
34.0765,-118.2132
34.0513,-118.341
33.9922,-118.3276
34.2378,-118.4335
34.1074,-118.1858
33.7884,-118.2975
33.9788,-118.2696
33.9881,-118.342
34.0038,-118.4336
34.0283,-118.2822
34.1721,-118.4574
34.0083,-118.2784
34.2325,-118.3912
34.2056,-118.5917
34.2319,-118.4698
34.2248,-118.5151
34.0572,-118.272
34.0671,-118.2806
34.1667,-118.3702
34.0397,-118.4295
34.2141,-118.5555
33.9402,-118.2652
34.0189,-118.1943
34.1812,-118.6077
34.0823,-118.2621
34.0293,-118.4274
34.2074,-118.4182
34.321,-118.4381
34.108,-118.2719
34.1018,-118.3006
34.1992,-118.6103
34.1926,-118.5955
34.1501,-118.3282
34.073,-118.3125
34.244,-118.5583
34.1683,-118.6255
34.1723,-118.5142
34.1962,-118.5294
33.9968,-118.4513
34.0532,-118.3402
33.9553,-118.3816
33.9727,-118.285
33.9953,-118.2915
34.0302,-118.2453
33.9756,-118.4213
34.1721,-118.3605
34.2392,-118.4786
34.1994,-118.4399
34.0808,-118.2655
33.9309,-118.2604
34.174,-118.4095
34.1111,-118.2522
34.1576,-118.4009
34.0546,-118.2684
34.1732,-118.6019
34.0208,-118.3166
34.0993,-118.3166
34.2246,-118.5579
34.0406,-118.2425
34.0814,-118.251
33.9556,-118.4063
34.212,-118.5386
34.078,-118.2605
34.0286,-118.4294
33.989,-118.3308
33.9974,-118.274
34.0591,-118.2412
34.2732,-118.4268
34.0234,-118.2654
34.2575,-118.4961
34.2012,-118.379
34.0213,-118.2143
33.842,-118.3007
34.0541,-118.2621
34.2067,-118.4313
34.0364,-118.2707
33.7306,-118.2924
34.1384,-118.4642
33.9271,-118.276
34.1939,-118.3878
33.9611,-118.2846
33.9526,-118.3893
34.0255,-118.3189
34.0535,-118.2608
33.7207,-118.3013
34.288,-118.4137
34.0803,-118.2523
34.2966,-118.4644
34.1594,-118.3943
34.0495,-118.2061
34.058,-118.2715
33.9891,-118.3225
34.0647,-118.3424
34.1417,-118.3719
34.2635,-118.4383
34.1576,-118.4269
34.2068,-118.3486
33.9628,-118.2673
34.1325,-118.2161
34.1939,-118.4662
34.0907,-118.3332
34.2176,-118.4688
33.9501,-118.2805
34.2012,-118.3845
33.9655,-118.2871
34.0255,-118.2198
33.9754,-118.4178
34.0108,-118.3137
34.0647,-118.3329
34.1394,-118.3675
33.9996,-118.2893
34.2337,-118.4536
34.0418,-118.3134
34.2298,-118.6036
34.2047,-118.6278
34.1051,-118.2107
34.2503,-118.4319
34.1687,-118.399
34.0509,-118.2642
34.0993,-118.3158
33.7451,-118.2835
33.7462,-118.3043
34.2011,-118.4989
34.0952,-118.2569
34.0072,-118.2827
34.213,-118.4424
34.2595,-118.3441
33.9579,-118.402
34.244,-118.4253
34.194,-118.4225
34.0001,-118.2805
34.2308,-118.5744
34.1707,-118.5244
34.088,-118.3223
33.9736,-118.3309
34.1794,-118.3965
34.0256,-118.3384
34.1689,-118.3564
33.9553,-118.3827
34.0581,-118.3132
34.0557,-118.3389
34.2609,-118.5346
34.1074,-118.1978
33.9862,-118.4533
34.0552,-118.3584
34.121,-118.2093
34.2192,-118.6406
33.9942,-118.274
34.098,-118.3657
34.0275,-118.4425
33.9475,-118.2608
33.9907,-118.2564
34.0148,-118.442
34.0738,-118.3017
34.194,-118.4094
34.1848,-118.4103
34.0146,-118.3338
34.0329,-118.3785
34.0509,-118.2515
34.1849,-118.5609
34.0296,-118.3271
34.2746,-118.5491
34.0998,-118.2039
34.0944,-118.3405
34.0241,-118.2127
33.9455,-118.287
34.1973,-118.4116
33.953,-118.2363
33.9237,-118.2848
33.9761,-118.3726
34.057,-118.3762
34.1685,-118.379
34.1686,-118.5203
34.1794,-118.3993
