LAT,LON
34.0478,-118.2502
33.9326,-118.2502
34.098,-118.3651
34.0073,-118.298
34.0295,-118.3248
34.0449,-118.2458
33.9941,-118.2958
34.174,-118.3711
34.0649,-118.2797
34.0737,-118.2104
33.9574,-118.2564
34.114,-118.1949
33.9501,-118.2739
33.9813,-118.2827
34.1278,-118.1929
33.9401,-118.2761
34.0446,-118.249
34.0442,-118.2439
34.0452,-118.2885
34.0446,-118.249
33.9572,-118.2782
34.0357,-118.3571
33.9527,-118.3057
34.0184,-118.3045
33.9925,-118.2608
34.0753,-118.3795
34.0791,-118.2626
34.2434,-118.4611
34.0652,-118.2899
34.0412,-118.2877
34.2152,-118.4488
34.0417,-118.2398
34.0416,-118.3836
33.9746,-118.2918
33.9472,-118.3909
34.0234,-118.2229
34.0163,-118.2771
34.0278,-118.201
33.9315,-118.2335
34.1937,-118.6234
34.0423,-118.2452
34.0445,-118.2523
33.9987,-118.2696
33.989,-118.333
34.0254,-118.2729
34.2621,-118.4327
34.0605,-118.2694
34.0529,-118.2776
33.9806,-118.4682
33.9383,-118.2587
34.1758,-118.5215
33.941,-118.2516
33.991,-118.3204
34.0243,-118.2673
34.25,-118.5886
34.1036,-118.3049
34.1685,-118.4008
34.0416,-118.3836
34.0562,-118.194
33.9485,-118.2461
33.9491,-118.2893
33.9456,-118.2784
33.9483,-118.2848
34.1556,-118.3763
34.0981,-118.3032
34.0761,-118.3766
33.9398,-118.2297
34.0944,-118.3506
34.0893,-118.1707
34.2442,-118.5362
34.2442,-118.5362
33.9201,-118.2847
33.9747,-118.2816
34.0506,-118.3127
33.9601,-118.2827
34.0255,-118.3002
34.1876,-118.4422
34.0055,-118.2915
34.0272,-118.2686
33.9455,-118.4006
33.9819,-118.2893
34.1939,-118.4756
34.2588,-118.4402
34.0255,-118.1957
34.0006,-118.2783
33.9595,-118.2564
34.2312,-118.5632
34.2504,-118.4291
34.2306,-118.5895
34.203,-118.4575
33.942,-118.2916
34.1034,-118.3325
33.9753,-118.4197
34.0918,-118.3119
33.9337,-118.2556
34.112,-118.2472
34.0981,-118.3111
34.0482,-118.2979
33.9974,-118.479
34.0242,-118.2371
33.9691,-118.309
33.9456,-118.3904
34.3195,-118.4086
33.9814,-118.3084
34.025,-118.2542
34.057,-118.2691
34.103,-118.3402
34.0763,-118.2894
33.7811,-118.2678
34.063,-118.2727
33.9455,-118.309
33.9873,-118.3157
33.7827,-118.2673
34.1017,-118.3224
34.0274,-118.2188
34.1092,-118.2713
33.9669,-118.2803
34.1284,-118.3568
34.0229,-118.2612
33.9401,-118.2761
34.0052,-118.2653
34.0885,-118.3064
34.0495,-118.2529
34.0436,-118.2509
34.0429,-118.2462
33.9933,-118.4765
33.9637,-118.2651
34.232,-118.6006
34.1152,-118.1898
34.2879,-118.4529
34.2176,-118.4688
33.9808,-118.2917
33.9842,-118.2783
34.0429,-118.2462
34.0421,-118.2673
33.991,-118.4762
34.1667,-118.402
34.0181,-118.2612
34.2003,-118.4002
33.9269,-118.2739
34.0329,-118.3613
34.041,-118.2115
33.881,-118.2856
33.7827,-118.2284
34.2143,-118.5666
34.2278,-118.4022
34.2435,-118.5615
34.2282,-118.5492
34.1487,-118.4352
34.0549,-118.2778
34.0387,-118.2786
33.9634,-118.2827
34.0853,-118.3428
34.0998,-118.3211
34.0763,-118.2917
34.0737,-118.2104
34.0274,-118.3151
34.2084,-118.3703
34.0515,-118.2592
33.9851,-118.2773
33.7795,-118.2712
34.3022,-118.4492
34.0993,-118.3092
34.0146,-118.313
34.0854,-118.3742
33.9781,-118.3338
34.2354,-118.4502
34.0998,-118.3237
34.0164,-118.3057
33.9983,-118.2783
34.1903,-118.3954
34.0365,-118.4362
34.0219,-118.3045
34.1947,-118.582
34.1016,-118.3391
33.9256,-118.2739
34.0966,-118.3049
34.0109,-118.3111
34.0578,-118.364
34.2092,-118.5568
34.0344,-118.3189
34.0856,-118.2892
33.9863,-118.4732
33.975,-118.3246
34.2199,-118.5938
34.2048,-118.4531
33.9974,-118.2783
34.0431,-118.2196
34.0534,-118.366
33.9698,-118.286
33.9655,-118.2877
33.9265,-118.2657
33.9401,-118.2761
34.2993,-118.4588
34.0477,-118.2916
34.0578,-118.364
33.9926,-118.4787
34.2709,-118.5088
33.9728,-118.3079
34.0223,-118.2533
34.2131,-118.3954
34.0466,-118.252
34.021,-118.2712
34.0174,-118.2621
34.205,-118.4339
34.0215,-118.3556
34.2739,-118.4114
34.1105,-118.2431
34.0813,-118.178
33.9319,-118.2576
33.9775,-118.4176
34.0344,-118.272
34.0665,-118.3662
34.0286,-118.2545
33.8588,-118.2905
34.0184,-118.2952
34.1598,-118.3716
34.2278,-118.4022
33.9501,-118.2739
34.0268,-118.2808
34.0058,-118.2546
34.2427,-118.4535
33.9993,-118.3244
34.0737,-118.2091
33.7851,-118.2541
34.0423,-118.2453
34.0997,-118.3361
34.0747,-118.3563
33.9762,-118.3024
34.1016,-118.3374
34.0582,-118.2842
34.1038,-118.3206
33.9862,-118.2794
33.9416,-118.2426
33.931,-118.2652
34.0421,-118.2405
33.9455,-118.4006
33.9765,-118.2757
33.7456,-118.2945
34.0561,-118.2375
33.9624,-118.2814
34.1802,-118.531
33.9824,-118.2783
34.1723,-118.536
33.991,-118.3113
34.0672,-118.2979
34.1078,-118.2024
34.098,-118.3441
34.2809,-118.4019
34.0845,-118.216
34.051,-118.3538
34.0763,-118.2917
34.2285,-118.5031
34.0579,-118.2759
33.9656,-118.2673
34.0159,-118.3536
34.1922,-118.3823
34.0643,-118.2286
34.0464,-118.2144
34.0178,-118.3183
33.9933,-118.4765
34.0271,-118.3937
34.0844,-118.3244
34.0783,-118.3092
34.0429,-118.3329
34.1647,-118.6243
33.737,-118.3062
34.2281,-118.4553
33.9555,-118.2871
33.9875,-118.3002
34.048,-118.3439
34.069,-118.3016
33.9638,-118.263
34.1401,-118.3732
34.0853,-118.2257
34.0926,-118.3266
34.184,-118.5622
33.9933,-118.4765
33.792,-118.3012
34.2475,-118.4476
34.0418,-118.3134
33.9923,-118.287
33.7807,-118.2494
34.0619,-118.1969
34.0611,-118.2708
34.0802,-118.3091
34.2367,-118.3937
34.1847,-118.4509
33.9932,-118.2915
34.0387,-118.2079
34.0588,-118.4439
33.9966,-118.2629
34.2782,-118.3781
34.0407,-118.2427
34.0289,-118.2602
33.9123,-118.2916
34.2317,-118.4502
34.0435,-118.2471
33.9792,-118.2893
34.3151,-118.4498
34.0008,-118.4667
33.9965,-118.2801
34.0291,-118.443
34.0958,-118.3092
34.0721,-118.2785
34.2084,-118.5758
33.965,-118.2783
34.0577,-118.3009
34.0611,-118.2684
34.036,-118.2756
33.9783,-118.2838
33.9802,-118.3352
33.9936,-118.274
34.0476,-118.3238
33.9596,-118.2827
33.9301,-118.2784
34.163,-118.3729
34.0545,-118.3009
34.0808,-118.2655
33.9818,-118.3177
34.1773,-118.5013
34.0545,-118.302
33.9702,-118.2962
34.2197,-118.4488
34.0523,-118.2571
33.9655,-118.2877
34.1957,-118.5347
34.0427,-118.2892
34.0391,-118.3603
34.2404,-118.2661
34.1794,-118.3616
33.9656,-118.2586
34.0539,-118.3817
34.0352,-118.3779
34.03,-118.2626
34.2504,-118.4291
34.2507,-118.4506
33.9966,-118.2674
34.0796,-118.2361
34.0565,-118.2724
34.0653,-118.2492
34.0193,-118.3751
34.2393,-118.3937
34.0451,-118.3504
34.1222,-118.2108
34.3088,-118.4353
34.1816,-118.4531
34.0273,-118.3622
33.9983,-118.2783
34.2737,-118.4479
34.0728,-118.1804
34.1883,-118.6274
34.0455,-118.2379
34.0928,-118.3132
34.2376,-118.4677
33.9858,-118.2739
34.0346,-118.2964
34.0442,-118.2063
34.0246,-118.3054
34.0652,-118.2878
34.2785,-118.411
34.0944,-118.3125
34.0298,-118.3563
34.1938,-118.5335
34.2266,-118.4889
34.1018,-118.3093
34.1202,-118.2
34.2192,-118.5535
34.2012,-118.4487
34.2264,-118.4493
33.9998,-118.2774
33.9348,-118.2793
34.0126,-118.3403
34.0421,-118.2469
34.1078,-118.2024
34.0531,-118.3437
34.1785,-118.3703
34.1129,-118.2878
34.064,-118.2375
33.7978,-118.3048
34.0859,-118.2741
34.2761,-118.5364
34.0184,-118.3001
34.0029,-118.2784
34.2244,-118.5804
34.0208,-118.2643
34.0559,-118.3122
34.0699,-118.2777
34.0153,-118.3045
34.1036,-118.3049
34.0429,-118.2462
34.0164,-118.3057
33.9746,-118.309
33.9633,-118.2651
34.2337,-118.4536
34.0445,-118.2523
34.0111,-118.277
34.2085,-118.4789
34.1576,-118.4053
34.0327,-118.3002
33.9782,-118.3197
33.982,-118.2565
33.9237,-118.2544
34.0998,-118.3319
33.9423,-118.2652
34.1962,-118.3911
34.0629,-118.2741
33.9808,-118.2917
34.1226,-118.1753
34.0289,-118.2756
34.2642,-118.402
34.2677,-118.3201
34.0103,-118.3193
34.0944,-118.3266
34.2809,-118.4019
34.0404,-118.2024
34.2029,-118.5955
33.8617,-118.2905
34.1548,-118.3965
34.0926,-118.3375
34.0641,-118.2941
34.2301,-118.4633
34.0445,-118.2523
34.2283,-118.5361
33.9455,-118.4006
34.0888,-118.3124
33.7906,-118.275
34.0474,-118.2496
33.9747,-118.2838
33.961,-118.397
33.791,-118.267
33.933,-118.2444
34.0467,-118.2947
33.977,-118.309
33.939,-118.2314
34.2455,-118.4177
33.989,-118.3307
34.057,-118.3724
34.1018,-118.3093
33.9972,-118.4593
34.1093,-118.1895
34.0524,-118.2837
34.0584,-118.2763
34.0445,-118.2523
34.2309,-118.3727
34.272,-118.4284
33.9954,-118.2411
33.7306,-118.2818
34.0866,-118.2242
33.9933,-118.4765
34.2815,-118.4083
33.7841,-118.2476
34.0493,-118.2698
33.7806,-118.2507
33.9457,-118.2419
34.2705,-118.3157
33.7434,-118.3098
34.1018,-118.3093
33.9792,-118.2937
34.0453,-118.348
34.0755,-118.2544
34.1849,-118.366
33.9684,-118.2813
34.044,-118.24
34.2156,-118.5975
34.0584,-118.2399
34.043,-118.2606
34.0442,-118.2109
34.2121,-118.4629
33.7801,-118.2595
33.7388,-118.2902
34.0146,-118.313
34.0282,-118.3133
33.9941,-118.4528
34.0618,-118.2856
33.9698,-118.2874
34.2012,-118.4298
34.036,-118.2242
34.0428,-118.2167
34.0211,-118.2616
33.9447,-118.2739
33.8588,-118.2905
34.0986,-118.2962
34.0813,-118.178
34.0631,-118.2731
34.0853,-118.2257
33.9643,-118.2833
34.0581,-118.3066
34.1006,-118.3417
34.1016,-118.3267
34.0525,-118.2432
34.0497,-118.2739
34.2246,-118.5678
34.0487,-118.2588
34.1638,-118.6288
34.0607,-118.2405
34.18,-118.5374
34.0471,-118.2473
33.9597,-118.4164
34.0591,-118.1965
34.0309,-118.3632
33.9591,-118.2681
34.0763,-118.2165
34.0907,-118.3374
34.1984,-118.3878
34.0785,-118.1932
34.0671,-118.204
34.244,-118.5583
33.9932,-118.3139
33.9762,-118.3024
34.0318,-118.2493
34.1794,-118.3616
34.0383,-118.2442
34.1377,-118.497
34.0873,-118.296
34.1564,-118.3998
33.961,-118.2717
33.9871,-118.3002
34.1534,-118.3097
34.1922,-118.3813
33.9123,-118.2827
34.0484,-118.2724
33.9392,-118.2826
34.1681,-118.3743
34.0201,-118.2428
34.098,-118.3471
34.098,-118.3266
34.234,-118.5375
33.9991,-118.4636
34.1958,-118.5399
34.0437,-118.2455
34.2281,-118.4538
34.25,-118.5886
33.9791,-118.4667
34.189,-118.4692
33.9698,-118.2874
34.2283,-118.4677
34.0503,-118.3448
34.0346,-118.2161
34.0087,-118.284
34.0467,-118.2485
34.098,-118.3387
34.2333,-118.4036
33.9806,-118.3323
34.234,-118.5361
34.0452,-118.3281
34.1078,-118.2544
34.1576,-118.4661
34.2355,-118.4632
34.0173,-118.3528
33.9764,-118.2871
33.9415,-118.287
34.2736,-118.3939
34.0527,-118.3509
34.0836,-118.2892
34.2282,-118.5885
33.7906,-118.275
34.0057,-118.2669
34.3028,-118.4269
34.2243,-118.5623
34.0146,-118.201
34.2147,-118.523
34.1052,-118.3333
34.1938,-118.3757
34.2267,-118.4704
34.0074,-118.2827
34.1787,-118.5408
34.1687,-118.3965
34.0962,-118.3561
34.014,-118.3089
34.0451,-118.1925
34.0736,-118.2164
33.9301,-118.2622
34.0396,-118.2672
33.9519,-118.2784
33.941,-118.2695
33.9659,-118.2827
34.2647,-118.4959
33.7739,-118.2678
34.2353,-118.4404
34.098,-118.3393
34.098,-118.2056
34.0435,-118.2471
34.0461,-118.2475
34.0101,-118.2565
34.0676,-118.2739
33.9971,-118.4747
33.9308,-118.4334
34.0481,-118.2507
34.0439,-118.2479
34.0944,-118.3212
33.9292,-118.2652
33.946,-118.243
34.1116,-118.2383
34.0944,-118.3125
34.0215,-118.3556
34.1531,-118.55
34.0442,-118.2439
34.1805,-118.5666
34.1687,-118.3584
34.0136,-118.3501
33.9806,-118.3352
34.2157,-118.5361
33.9555,-118.2871
33.9363,-118.2426
34.0918,-118.3119
33.9906,-118.3089
34.0863,-118.3005
34.0258,-118.2508
34.0987,-118.3337
34.0846,-118.2892
