LAT,LON
34.268,-118.4288
34.2536,-118.4194
34.226,-118.4032
34.2968,-118.4596
34.2301,-118.472
34.2427,-118.4502
34.0534,-118.2745
34.1901,-118.5884
33.9638,-118.4261
34.2058,-118.3943
34.261,-118.4243
34.2739,-118.3033
34.049,-118.2907
34.2029,-118.5955
34.0472,-118.3157
34.049,-118.2907
34.3089,-118.4613
34.174,-118.3692
34.2754,-118.3904
34.1509,-118.4647
34.1885,-118.3681
33.9419,-118.2739
34.1166,-118.2434
34.0066,-118.2686
34.0309,-118.3314
34.1027,-118.2029
34.0999,-118.3583
34.2482,-118.4268
34.2816,-118.4073
34.2029,-118.5955
33.9472,-118.2739
34.2422,-118.4235
34.2422,-118.4235
34.2048,-118.3692
34.1194,-118.4741
33.9401,-118.2805
34.0408,-118.2644
34.0503,-118.3448
34.1614,-118.379
34.1653,-118.5648
33.9465,-118.2674
34.2373,-118.4327
34.1917,-118.4389
34.0163,-118.3523
34.2354,-118.4481
34.1704,-118.536
34.252,-118.4365
34.0309,-118.3101
34.0788,-118.2197
34.2071,-118.5739
34.0066,-118.274
34.0509,-118.2642
33.9428,-118.2404
33.9483,-118.2827
34.3039,-118.4358
34.0286,-118.2028
34.0853,-118.3321
33.9389,-118.2297
34.2459,-118.4185
34.1202,-118.185
34.2161,-118.4536
34.0799,-118.3068
34.3039,-118.4358
34.1721,-118.4574
34.0806,-118.2843
34.2619,-118.3989
33.9906,-118.2958
34.2067,-118.3845
34.069,-118.3462
34.2947,-118.4464
0,0
33.7819,-118.2526
34.0738,-118.2584
34.223,-118.5378
33.7766,-118.2713
34.2048,-118.4468
34.25,-118.4345
33.9483,-118.2673
33.9406,-118.2296
0,0
34.0467,-118.252
33.97,-118.3068
33.7815,-118.265
34.2532,-118.3086
34,-118.3269
