DR_NO,Crm Cd,Crm Cd Desc
221013085,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221318119,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715015,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221711129,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222107234,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221009936,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221012385,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221014118,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221015891,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220913761,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220914226,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220307186,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220917835,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220615883,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221818681,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220315596,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221517359,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221012111,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221011438,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715427,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221010345,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221107055,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221716979,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222005886,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222111057,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222111770,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222007721,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710246,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220912427,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221517358,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220910337,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220910849,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221117557,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709670,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220713435,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222007659,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220913963,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221805775,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715476,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220126591,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709582,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221705583,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221704940,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709634,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222111979,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221716545,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220807328,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221916328,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222018125,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220616746,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221225626,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221305409,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220106785,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221711075,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221708866,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221713350,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221504178,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709490,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221313469,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715473,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221707006,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222010942,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222114419,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220612944,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220812107,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220312010,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221916040,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221711977,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715794,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221005078,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221005276,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221517378,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220316486,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709778,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220907860,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221816462,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220118597,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222112894,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221013784,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221908213,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221007000,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221700718,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220205059,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220304600,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221309932,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222118234,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220218654,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220306150,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220717892,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221018218,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220209463,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221712543,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221009167,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221011075,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220218347,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221711076,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220311279,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222112998,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221208987,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221708118,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221715727,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221712671,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221807746,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221316507,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220909035,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221707295,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221010622,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220209587,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221004834,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221018156,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710546,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220506024,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221008229,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220105518,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709671,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220318533,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221008475,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221714476,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222105353,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221322855,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221005789,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710849,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221712603,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221708364,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221712136,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220411367,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221008921,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220612869,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220205125,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710846,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222015061,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221007622,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221319245,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222008290,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221005077,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220306883,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220914511,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220909498,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222110697,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221700604,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221706646,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222110395,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221711259,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220707786,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220510235,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221009623,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220205866,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221010790,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221713424,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220314924,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221807732,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221712203,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220205865,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221006746,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221713426,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221323134,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221009673,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222015949,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221011174,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220312519,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220219765,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221011199,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221708012,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220220199,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710572,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222008207,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222113267,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220411998,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221012117,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221009697,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221214896,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220915961,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221713428,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221013970,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220307689,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221005766,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220314936,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221010657,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221006917,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221008316,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221710547,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221708694,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220916701,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220409092,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220218060,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221222527,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220210763,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221319556,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221012760,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222116704,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220407770,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221010664,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221807745,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220411931,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220210779,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221907392,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221800685,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221301102,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221705133,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220219430,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221915529,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222005885,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221007216,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222013786,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220308629,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222013623,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220312011,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
222018745,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221509062,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221013954,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221223477,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221614659,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221006216,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221310554,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220513448,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221813232,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221709600,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220218272,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
220220198,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231406389,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230317576,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231308127,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517699,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230210884,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232008902,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231614714,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231110179,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230612815,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230412960,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231104510,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231812684,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230211201,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231609767,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230911688,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231912026,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230314299,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230115540,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231519480,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231613409,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231111870,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708376,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231917423,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231516326,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231305410,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232108187,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231111369,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231614143,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230307117,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231808171,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231008146,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231711564,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231709199,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231612692,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230516151,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231016696,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231519454,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231613910,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231815012,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230516414,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230912960,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231611824,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230607956,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230317663,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232113471,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231712724,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231615304,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231312131,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231516993,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231319325,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230407478,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713630,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231519203,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230119409,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230904768,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708379,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231007534,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231612706,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231607595,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230816092,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231609912,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517946,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231516480,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230612169,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232013512,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231905066,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231317152,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231904954,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232104626,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231916995,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231107216,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230317521,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232115820,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230214532,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232107479,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231615079,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230512325,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713455,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232012920,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231612752,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231104509,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231008047,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231909183,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231005304,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231515940,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230517182,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014038,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231715164,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230301092,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231306183,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230404883,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517949,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231317214,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231110519,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230508134,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231916994,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230319328,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230218147,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517691,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232113009,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232006809,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230604077,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230406612,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231013203,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708373,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232010275,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231812728,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231011052,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231017711,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232018613,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230401522,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231608287,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231608289,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231516678,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231318385,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231808757,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232113108,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230205052,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231510771,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230219884,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232104113,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231604230,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232113033,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231716314,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014459,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231704071,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713433,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231310079,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231614625,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230908116,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231314662,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231714551,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231311157,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230409311,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232112616,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231819491,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231607586,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231811037,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231609072,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230914948,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713955,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231116603,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231818373,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231017623,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708408,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713629,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230511112,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230219885,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231613027,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231713400,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230405751,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231711663,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231519444,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231810134,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231010982,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231704060,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708400,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231314433,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230414092,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231519460,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230904481,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230410776,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230126178,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232112542,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230916150,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230708610,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230318982,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232106560,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231008975,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230506390,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231614760,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231611666,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230908661,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231715086,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230204067,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517566,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230412959,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230125112,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231908276,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231111078,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231517120,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
232007397,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230413502,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230911475,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231516679,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231814352,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230512612,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230317039,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231708375,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231705504,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231705198,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
230209595,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231812794,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231316013,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014010,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014517,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014643,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231612643,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231014456,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231905211,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231010957,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231604140,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231316011,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
231224967,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
