DR_NO,Crm Cd,Crm Cd Desc
231011345,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231712545,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231605863,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230314813,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231509716,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231114754,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231915081,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230413464,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231109510,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231710006,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231318295,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230718950,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231907974,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231508010,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231610960,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006227,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230207639,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231306364,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231416789,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230410636,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231420668,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231718506,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230718351,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230118176,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231518670,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231811463,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
240707061,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231717732,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231105741,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231100831,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
240105686,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230817846,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231708441,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230310334,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231222670,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231016786,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231107701,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230704996,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230304852,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230310896,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006875,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231715907,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231411973,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231612195,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231519737,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231016190,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232105799,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230304877,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231310525,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230505656,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231217685,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230914309,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231221645,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230613783,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231206436,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232012318,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231312997,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230916129,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231911193,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231907637,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232012785,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231107820,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231514842,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
241704722,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230515825,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231917314,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230306405,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230913184,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232005030,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230809302,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231512520,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231015891,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231504435,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231116107,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232007325,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231718561,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231218470,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230813799,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231807399,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006297,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231011871,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230606887,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231321541,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231706615,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231005430,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232111560,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230718517,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231014452,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231512268,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230711307,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230712460,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231017638,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231106566,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230118785,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230116664,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231009443,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230719097,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231807601,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230809824,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230915810,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231610790,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232115364,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231116242,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232109485,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231719615,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231717297,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231105800,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230510224,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
241704162,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231518316,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232104325,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230511868,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231005612,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230711916,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231517788,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230911395,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230807159,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232018801,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231013220,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230211792,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230405335,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230213868,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230904853,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232106591,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231917358,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231913278,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230315027,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231309381,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230804326,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231608780,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231710263,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230619482,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230716447,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231505929,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231113669,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230704266,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230606244,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231409208,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232004196,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230917238,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231115451,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230611217,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231820519,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231214443,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231015458,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230712579,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231816662,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231224897,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231111583,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230305190,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230222360,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231112797,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230718400,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231607918,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232114227,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230912293,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
241404432,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230111229,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231514574,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230911203,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231210251,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230810598,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231716264,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231910718,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231710925,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231605846,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231017426,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230305627,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231317053,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231320717,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232114911,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231909152,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006299,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231014885,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231414453,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230111840,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231012885,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231912038,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230404498,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231421731,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230915983,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231814807,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230412123,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230219278,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231304173,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230611886,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231010747,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230709555,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
241605417,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230809701,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230117149,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230413686,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230504113,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231808043,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230414215,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231407224,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230912611,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230712204,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231316419,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232112452,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230605344,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230616452,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006837,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232007413,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231800012,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230911160,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230906240,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231810844,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231915854,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231517518,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231415482,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230905393,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231914261,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231918119,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231008073,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231113866,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230511247,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230320568,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232008144,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230414285,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230515853,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231505236,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232017927,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231604569,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230609304,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231704538,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231104795,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230413895,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230617986,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230906390,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231911079,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230213480,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
242008357,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230715743,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230507213,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231012718,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232115208,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231516583,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231204580,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230717162,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232114365,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231114394,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232109803,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231116133,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231508232,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230813062,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231606875,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230307285,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230614696,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231916332,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231205226,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231104858,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231904854,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230209912,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230321420,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231810329,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
240104016,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230414360,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231415554,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231708606,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231017464,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231814183,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231009809,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230909845,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230414107,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231012052,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230615951,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230710283,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231912202,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231907374,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
240807409,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231813878,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231004227,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231106589,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232108287,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231504416,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230314535,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231404732,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231017536,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232116473,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231418780,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231223643,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230905091,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231712362,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230717270,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231113765,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231214165,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231820968,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231507549,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
240905365,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230513429,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230411645,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231709915,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231506631,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230405822,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232016257,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232113541,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232107504,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230320679,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230213439,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231007512,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230716201,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231908364,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231311416,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231105720,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231012673,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230917264,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231911327,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230717801,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232008763,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230220902,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231406511,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230812626,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232008564,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231805602,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230310497,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231709514,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230511974,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231613293,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230318984,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231415006,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232017205,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231012789,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231714629,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230909083,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231305181,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231814590,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230317231,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
232006125,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230313132,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231006101,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231410762,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230511197,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231222134,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230715001,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230106331,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231816530,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231512252,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231319392,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230205766,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231614869,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231505958,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230516281,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231310984,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231016934,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
230704968,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231514916,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231611920,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
231812146,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
