DR_NO,Date Rptd,DATE OCC,TIME OCC
212112435,08/10/2021 12:00:00 AM,08/10/2021 12:00:00 AM,115
212112351,08/07/2021 12:00:00 AM,08/07/2021 12:00:00 AM,2322
211714907,11/09/2021 12:00:00 AM,11/09/2021 12:00:00 AM,945
211711551,08/15/2021 12:00:00 AM,08/15/2021 12:00:00 AM,1540
210806565,03/04/2021 12:00:00 AM,03/04/2021 12:00:00 AM,1700
211712849,09/20/2021 12:00:00 AM,09/17/2021 12:00:00 AM,636
210311535,06/12/2021 12:00:00 AM,06/11/2021 12:00:00 AM,2330
211010490,07/22/2021 12:00:00 AM,07/22/2021 12:00:00 AM,1730
211607689,05/10/2021 12:00:00 AM,05/10/2021 12:00:00 AM,2355
211604244,01/09/2021 12:00:00 AM,01/09/2021 12:00:00 AM,1000
210316754,10/01/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1500
210414125,10/21/2021 12:00:00 AM,10/21/2021 12:00:00 AM,1110
210911566,07/10/2021 12:00:00 AM,06/22/2021 12:00:00 AM,4
212117615,12/16/2021 12:00:00 AM,12/16/2021 12:00:00 AM,1430
211907760,04/18/2021 12:00:00 AM,04/18/2021 12:00:00 AM,1205
210605709,02/11/2021 12:00:00 AM,02/10/2021 12:00:00 AM,2115
211015920,12/22/2021 12:00:00 AM,10/15/2021 12:00:00 AM,800
211221873,10/18/2021 12:00:00 AM,10/18/2021 12:00:00 AM,1810
210117064,09/18/2021 12:00:00 AM,09/18/2021 12:00:00 AM,1930
211013382,10/15/2021 12:00:00 AM,10/15/2021 12:00:00 AM,900
211422868,12/13/2021 12:00:00 AM,12/13/2021 12:00:00 AM,1600
212108405,05/02/2021 12:00:00 AM,05/02/2021 12:00:00 AM,2230
211708919,05/31/2021 12:00:00 AM,05/31/2021 12:00:00 AM,1440
212109463,05/29/2021 12:00:00 AM,05/26/2021 12:00:00 AM,1545
211709625,06/17/2021 12:00:00 AM,06/16/2021 12:00:00 AM,1700
211015031,11/28/2021 12:00:00 AM,11/28/2021 12:00:00 AM,1125
212007774,04/06/2021 12:00:00 AM,04/06/2021 12:00:00 AM,2125
212112894,08/22/2021 12:00:00 AM,08/21/2021 12:00:00 AM,1125
212010100,06/06/2021 12:00:00 AM,06/06/2021 12:00:00 AM,1600
212011526,07/09/2021 12:00:00 AM,07/08/2021 12:00:00 AM,2046
212107031,03/26/2021 12:00:00 AM,03/26/2021 12:00:00 AM,1020
212111922,07/28/2021 12:00:00 AM,07/28/2021 12:00:00 AM,1420
211909016,05/22/2021 12:00:00 AM,05/22/2021 12:00:00 AM,2205
210505014,01/26/2021 12:00:00 AM,01/26/2021 12:00:00 AM,204
210317997,10/28/2021 12:00:00 AM,10/28/2021 12:00:00 AM,1400
212113064,08/25/2021 12:00:00 AM,08/25/2021 12:00:00 AM,830
211210646,04/20/2021 12:00:00 AM,04/20/2021 12:00:00 AM,1852
212116212,11/07/2021 12:00:00 AM,11/05/2021 12:00:00 AM,1300
210304019,01/01/2021 12:00:00 AM,01/01/2021 12:00:00 AM,709
212112512,08/12/2021 12:00:00 AM,08/11/2021 12:00:00 AM,1800
211015468,12/09/2021 12:00:00 AM,12/07/2021 12:00:00 AM,1742
210216166,10/12/2021 12:00:00 AM,10/10/2021 12:00:00 AM,2000
221012375,08/03/2022 12:00:00 AM,11/10/2021 12:00:00 AM,1200
211111853,08/12/2021 12:00:00 AM,08/12/2021 12:00:00 AM,1030
211715717,12/01/2021 12:00:00 AM,11/28/2021 12:00:00 AM,745
211113880,10/10/2021 12:00:00 AM,10/08/2021 12:00:00 AM,2030
210408320,05/06/2021 12:00:00 AM,05/05/2021 12:00:00 AM,853
210904823,01/24/2021 12:00:00 AM,01/23/2021 12:00:00 AM,2100
211710176,07/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,1750
212111562,07/18/2021 12:00:00 AM,07/18/2021 12:00:00 AM,2259
212010111,06/06/2021 12:00:00 AM,06/06/2021 12:00:00 AM,2000
211013779,10/26/2021 12:00:00 AM,10/26/2021 12:00:00 AM,318
211708125,05/04/2021 12:00:00 AM,05/02/2021 12:00:00 AM,1615
210805192,01/30/2021 12:00:00 AM,01/30/2021 12:00:00 AM,850
211709940,06/24/2021 12:00:00 AM,06/24/2021 12:00:00 AM,1500
221709672,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1343
221416916,09/23/2022 12:00:00 AM,09/22/2022 12:00:00 AM,2121
221714278,10/02/2022 12:00:00 AM,10/02/2022 12:00:00 AM,1918
222017250,10/02/2022 12:00:00 AM,10/02/2022 12:00:00 AM,1500
221709669,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1343
220317017,09/18/2022 12:00:00 AM,09/18/2022 12:00:00 AM,1330
220311406,05/29/2022 12:00:00 AM,05/29/2022 12:00:00 AM,925
220909807,05/31/2022 12:00:00 AM,05/31/2022 12:00:00 AM,205
221011062,06/30/2022 12:00:00 AM,06/28/2022 12:00:00 AM,710
221107061,03/24/2022 12:00:00 AM,03/23/2022 12:00:00 AM,1455
221907081,03/16/2022 12:00:00 AM,03/16/2022 12:00:00 AM,1510
221105355,02/07/2022 12:00:00 AM,02/06/2022 12:00:00 AM,1915
221006669,03/13/2022 12:00:00 AM,03/13/2022 12:00:00 AM,1155
222006597,03/01/2022 12:00:00 AM,02/27/2022 12:00:00 AM,1000
221009401,05/19/2022 12:00:00 AM,05/19/2022 12:00:00 AM,1430
220812821,08/03/2022 12:00:00 AM,07/13/2022 12:00:00 AM,1530
221012423,08/04/2022 12:00:00 AM,08/04/2022 12:00:00 AM,930
221013085,08/22/2022 12:00:00 AM,07/28/2022 12:00:00 AM,1200
221318119,09/22/2022 12:00:00 AM,09/22/2022 12:00:00 AM,1650
221715015,10/20/2022 12:00:00 AM,10/20/2022 12:00:00 AM,1305
221711129,07/09/2022 12:00:00 AM,07/09/2022 12:00:00 AM,1845
222107234,03/24/2022 12:00:00 AM,02/19/2022 12:00:00 AM,1800
221009936,06/02/2022 12:00:00 AM,06/02/2022 12:00:00 AM,1200
221012385,08/03/2022 12:00:00 AM,08/03/2022 12:00:00 AM,815
221014118,09/16/2022 12:00:00 AM,09/16/2022 12:00:00 AM,2230
221015891,10/31/2022 12:00:00 AM,10/31/2022 12:00:00 AM,700
220913761,09/12/2022 12:00:00 AM,09/11/2022 12:00:00 AM,1659
220914226,09/24/2022 12:00:00 AM,09/24/2022 12:00:00 AM,1430
220307186,03/01/2022 12:00:00 AM,02/10/2022 12:00:00 AM,950
220917835,12/30/2022 12:00:00 AM,12/30/2022 12:00:00 AM,1300
220615883,09/12/2022 12:00:00 AM,09/12/2022 12:00:00 AM,1600
221818681,10/07/2022 12:00:00 AM,10/07/2022 12:00:00 AM,850
220315596,08/24/2022 12:00:00 AM,08/24/2022 12:00:00 AM,800
221517359,11/13/2022 12:00:00 AM,11/13/2022 12:00:00 AM,1435
221012111,07/27/2022 12:00:00 AM,07/27/2022 12:00:00 AM,415
221011438,07/10/2022 12:00:00 AM,07/10/2022 12:00:00 AM,924
221715427,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,1305
221010345,06/12/2022 12:00:00 AM,06/12/2022 12:00:00 AM,2320
221107055,03/24/2022 12:00:00 AM,03/23/2022 12:00:00 AM,2110
221716979,12/04/2022 12:00:00 AM,12/04/2022 12:00:00 AM,1545
222005886,02/13/2022 12:00:00 AM,02/12/2022 12:00:00 AM,1600
222111057,06/28/2022 12:00:00 AM,06/28/2022 12:00:00 AM,1800
222111770,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,1045
222007721,03/28/2022 12:00:00 AM,03/08/2022 12:00:00 AM,943
221710246,06/19/2022 12:00:00 AM,06/18/2022 12:00:00 AM,1522
220912427,08/10/2022 12:00:00 AM,08/06/2022 12:00:00 AM,1530
221517358,11/13/2022 12:00:00 AM,11/13/2022 12:00:00 AM,1130
220910337,06/14/2022 12:00:00 AM,06/13/2022 12:00:00 AM,2222
220910849,06/27/2022 12:00:00 AM,06/27/2022 12:00:00 AM,1848
221117557,12/17/2022 12:00:00 AM,12/16/2022 12:00:00 AM,2145
221709670,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1343
220713435,08/28/2022 12:00:00 AM,08/28/2022 12:00:00 AM,1639
222007659,03/27/2022 12:00:00 AM,03/24/2022 12:00:00 AM,2200
220913963,09/17/2022 12:00:00 AM,09/14/2022 12:00:00 AM,2200
221805775,02/09/2022 12:00:00 AM,02/09/2022 12:00:00 AM,1000
221715476,10/19/2022 12:00:00 AM,10/19/2022 12:00:00 AM,805
220126591,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1500
221709582,06/01/2022 12:00:00 AM,06/01/2022 12:00:00 AM,2140
221705583,02/14/2022 12:00:00 AM,02/14/2022 12:00:00 AM,1900
221704940,01/24/2022 12:00:00 AM,01/24/2022 12:00:00 AM,2000
221709634,06/02/2022 12:00:00 AM,06/02/2022 12:00:00 AM,845
222111979,07/21/2022 12:00:00 AM,07/21/2022 12:00:00 AM,2345
221716545,11/20/2022 12:00:00 AM,11/02/2022 12:00:00 AM,1620
220807328,03/23/2022 12:00:00 AM,03/23/2022 12:00:00 AM,1600
221916328,10/21/2022 12:00:00 AM,10/19/2022 12:00:00 AM,2250
222018125,12/07/2022 12:00:00 AM,12/07/2022 12:00:00 AM,1900
220616746,09/28/2022 12:00:00 AM,09/28/2022 12:00:00 AM,1506
221225626,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,1500
221305409,01/30/2022 12:00:00 AM,01/30/2022 12:00:00 AM,1330
220106785,02/17/2022 12:00:00 AM,02/17/2022 12:00:00 AM,1443
221711075,07/10/2022 12:00:00 AM,07/10/2022 12:00:00 AM,1240
221708866,05/13/2022 12:00:00 AM,05/13/2022 12:00:00 AM,1530
221713350,09/10/2022 12:00:00 AM,09/10/2022 12:00:00 AM,1045
221504178,01/04/2022 12:00:00 AM,01/04/2022 12:00:00 AM,1110
221709490,05/30/2022 12:00:00 AM,05/30/2022 12:00:00 AM,1900
221313469,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,720
221715473,10/23/2022 12:00:00 AM,10/23/2022 12:00:00 AM,1815
221707006,03/25/2022 12:00:00 AM,03/25/2022 12:00:00 AM,930
222010942,06/09/2022 12:00:00 AM,06/09/2022 12:00:00 AM,2045
222114419,09/18/2022 12:00:00 AM,09/18/2022 12:00:00 AM,2115
220612944,07/09/2022 12:00:00 AM,06/29/2022 12:00:00 AM,2235
220812107,07/16/2022 12:00:00 AM,07/16/2022 12:00:00 AM,1356
220312010,06/08/2022 12:00:00 AM,06/08/2022 12:00:00 AM,800
221916040,10/25/2022 12:00:00 AM,10/24/2022 12:00:00 AM,1700
221711977,08/04/2022 12:00:00 AM,07/24/2022 12:00:00 AM,630
221715794,11/08/2022 12:00:00 AM,11/08/2022 12:00:00 AM,850
221005078,01/30/2022 12:00:00 AM,01/30/2022 12:00:00 AM,1325
221005276,02/04/2022 12:00:00 AM,02/04/2022 12:00:00 AM,1420
221517378,11/13/2022 12:00:00 AM,11/13/2022 12:00:00 AM,1330
220316486,09/08/2022 12:00:00 AM,09/07/2022 12:00:00 AM,1700
221709778,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1320
220907860,04/11/2022 12:00:00 AM,04/11/2022 12:00:00 AM,2000
221816462,08/28/2022 12:00:00 AM,08/25/2022 12:00:00 AM,1500
220118597,08/18/2022 12:00:00 AM,08/18/2022 12:00:00 AM,2110
222112894,08/11/2022 12:00:00 AM,08/02/2022 12:00:00 AM,800
221013784,09/08/2022 12:00:00 AM,09/08/2022 12:00:00 AM,1
221908213,04/13/2022 12:00:00 AM,04/13/2022 12:00:00 AM,1533
221007000,03/21/2022 12:00:00 AM,03/21/2022 12:00:00 AM,1
221700718,04/21/2022 12:00:00 AM,04/21/2022 12:00:00 AM,1500
220205059,01/26/2022 12:00:00 AM,01/26/2022 12:00:00 AM,10
220304600,01/14/2022 12:00:00 AM,01/14/2022 12:00:00 AM,1230
221309932,04/20/2022 12:00:00 AM,04/20/2022 12:00:00 AM,1045
222118234,12/28/2022 12:00:00 AM,12/27/2022 12:00:00 AM,1330
220218654,10/17/2022 12:00:00 AM,10/17/2022 12:00:00 AM,1100
220306150,02/17/2022 12:00:00 AM,02/17/2022 12:00:00 AM,155
220717892,12/17/2022 12:00:00 AM,12/17/2022 12:00:00 AM,1500
221018218,12/29/2022 12:00:00 AM,12/29/2022 12:00:00 AM,411
220209463,04/28/2022 12:00:00 AM,04/04/2022 12:00:00 AM,1200
221712543,08/21/2022 12:00:00 AM,08/21/2022 12:00:00 AM,1630
221009167,05/13/2022 12:00:00 AM,05/13/2022 12:00:00 AM,1630
221011075,06/30/2022 12:00:00 AM,06/30/2022 12:00:00 AM,2045
220218347,10/10/2022 12:00:00 AM,10/10/2022 12:00:00 AM,2025
221711076,07/10/2022 12:00:00 AM,07/10/2022 12:00:00 AM,1310
220311279,05/25/2022 12:00:00 AM,05/25/2022 12:00:00 AM,2200
222112998,08/13/2022 12:00:00 AM,08/13/2022 12:00:00 AM,750
221208987,03/31/2022 12:00:00 AM,03/31/2022 12:00:00 AM,1253
221708118,04/25/2022 12:00:00 AM,04/25/2022 12:00:00 AM,900
221715727,11/03/2022 12:00:00 AM,11/03/2022 12:00:00 AM,1500
221712671,08/24/2022 12:00:00 AM,08/24/2022 12:00:00 AM,1333
221807746,03/18/2022 12:00:00 AM,03/18/2022 12:00:00 AM,1755
221316507,08/23/2022 12:00:00 AM,08/23/2022 12:00:00 AM,1930
220909035,05/11/2022 12:00:00 AM,05/11/2022 12:00:00 AM,1337
221707295,04/02/2022 12:00:00 AM,03/31/2022 12:00:00 AM,1525
221010622,06/20/2022 12:00:00 AM,06/20/2022 12:00:00 AM,825
220209587,05/01/2022 12:00:00 AM,05/01/2022 12:00:00 AM,2215
221004834,01/24/2022 12:00:00 AM,01/24/2022 12:00:00 AM,840
221018156,12/27/2022 12:00:00 AM,12/27/2022 12:00:00 AM,2005
221710546,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,1330
220506024,02/21/2022 12:00:00 AM,02/21/2022 12:00:00 AM,1645
221008229,04/21/2022 12:00:00 AM,04/20/2022 12:00:00 AM,2125
220105518,01/26/2022 12:00:00 AM,01/26/2022 12:00:00 AM,2215
221709671,06/05/2022 12:00:00 AM,06/05/2022 12:00:00 AM,1343
220318533,10/07/2022 12:00:00 AM,09/29/2022 12:00:00 AM,730
221008475,04/27/2022 12:00:00 AM,04/26/2022 12:00:00 AM,2030
221714476,10/09/2022 12:00:00 AM,10/09/2022 12:00:00 AM,1815
222105353,02/06/2022 12:00:00 AM,02/06/2022 12:00:00 AM,1915
221322855,12/25/2022 12:00:00 AM,12/25/2022 12:00:00 AM,930
221005789,02/17/2022 12:00:00 AM,02/12/2022 12:00:00 AM,1436
221710849,06/30/2022 12:00:00 AM,06/30/2022 12:00:00 AM,2110
221712603,08/22/2022 12:00:00 AM,08/22/2022 12:00:00 AM,45
221708364,04/30/2022 12:00:00 AM,04/30/2022 12:00:00 AM,2040
221712136,08/09/2022 12:00:00 AM,08/01/2022 12:00:00 AM,710
220411367,07/28/2022 12:00:00 AM,07/28/2022 12:00:00 AM,1900
221008921,05/07/2022 12:00:00 AM,05/07/2022 12:00:00 AM,2355
220612869,07/07/2022 12:00:00 AM,07/07/2022 12:00:00 AM,2310
220205125,01/27/2022 12:00:00 AM,01/27/2022 12:00:00 AM,2220
221710846,06/30/2022 12:00:00 AM,06/30/2022 12:00:00 AM,2300
222015061,09/16/2022 12:00:00 AM,09/16/2022 12:00:00 AM,150
221007622,04/06/2022 12:00:00 AM,04/06/2022 12:00:00 AM,720
221319245,10/13/2022 12:00:00 AM,10/12/2022 12:00:00 AM,1545
222008290,04/10/2022 12:00:00 AM,04/08/2022 12:00:00 AM,1343
221005077,01/30/2022 12:00:00 AM,01/09/2022 12:00:00 AM,1520
220306883,03/02/2022 12:00:00 AM,03/02/2022 12:00:00 AM,2227
220914511,10/01/2022 12:00:00 AM,10/01/2022 12:00:00 AM,1250
220909498,05/23/2022 12:00:00 AM,05/23/2022 12:00:00 AM,855
222110697,06/18/2022 12:00:00 AM,06/17/2022 12:00:00 AM,2330
221700604,03/05/2022 12:00:00 AM,03/05/2022 12:00:00 AM,845
221706646,03/15/2022 12:00:00 AM,03/11/2022 12:00:00 AM,1535
222110395,06/11/2022 12:00:00 AM,06/08/2022 12:00:00 AM,2020
221711259,07/14/2022 12:00:00 AM,07/14/2022 12:00:00 AM,1000
220707786,04/10/2022 12:00:00 AM,04/09/2022 12:00:00 AM,1800
220510235,06/15/2022 12:00:00 AM,06/15/2022 12:00:00 AM,800
221009623,05/25/2022 12:00:00 AM,05/25/2022 12:00:00 AM,620
220205866,02/13/2022 12:00:00 AM,02/13/2022 12:00:00 AM,1030
221010790,06/23/2022 12:00:00 AM,06/23/2022 12:00:00 AM,1900
221713424,09/10/2022 12:00:00 AM,08/03/2022 12:00:00 AM,1615
220314924,08/10/2022 12:00:00 AM,08/10/2022 12:00:00 AM,737
221807732,03/18/2022 12:00:00 AM,03/18/2022 12:00:00 AM,1755
221712203,08/11/2022 12:00:00 AM,08/11/2022 12:00:00 AM,900
220205865,02/13/2022 12:00:00 AM,02/13/2022 12:00:00 AM,1030
221006746,03/15/2022 12:00:00 AM,03/13/2022 12:00:00 AM,1630
221713426,09/10/2022 12:00:00 AM,09/10/2022 12:00:00 AM,1820
221323134,11/12/2022 12:00:00 AM,11/12/2022 12:00:00 AM,2300
221009673,05/26/2022 12:00:00 AM,05/26/2022 12:00:00 AM,1945
222015949,10/16/2022 12:00:00 AM,10/16/2022 12:00:00 AM,1300
221011174,07/02/2022 12:00:00 AM,07/02/2022 12:00:00 AM,2010
220312519,06/19/2022 12:00:00 AM,06/19/2022 12:00:00 AM,655
220219765,11/06/2022 12:00:00 AM,11/06/2022 12:00:00 AM,20
221011199,07/04/2022 12:00:00 AM,07/03/2022 12:00:00 AM,710
221708012,04/20/2022 12:00:00 AM,04/09/2022 12:00:00 AM,1000
220220199,11/14/2022 12:00:00 AM,11/14/2022 12:00:00 AM,2000
221710572,06/25/2022 12:00:00 AM,06/24/2022 12:00:00 AM,1319
222008207,04/08/2022 12:00:00 AM,04/02/2022 12:00:00 AM,2000
222113267,08/19/2022 12:00:00 AM,08/17/2022 12:00:00 AM,1735
220411998,08/14/2022 12:00:00 AM,08/14/2022 12:00:00 AM,15
221012117,07/27/2022 12:00:00 AM,07/27/2022 12:00:00 AM,2104
221009697,05/27/2022 12:00:00 AM,05/27/2022 12:00:00 AM,613
221214896,06/29/2022 12:00:00 AM,06/16/2022 12:00:00 AM,900
220915961,11/09/2022 12:00:00 AM,11/08/2022 12:00:00 AM,1052
221713428,09/11/2022 12:00:00 AM,09/11/2022 12:00:00 AM,1153
221013970,09/13/2022 12:00:00 AM,09/13/2022 12:00:00 AM,2100
220307689,03/18/2022 12:00:00 AM,03/18/2022 12:00:00 AM,1200
221005766,02/17/2022 12:00:00 AM,02/17/2022 12:00:00 AM,740
220314936,08/11/2022 12:00:00 AM,07/29/2022 12:00:00 AM,1230
221010657,06/20/2022 12:00:00 AM,06/03/2022 12:00:00 AM,1906
221006917,03/19/2022 12:00:00 AM,02/18/2022 12:00:00 AM,420
221008316,04/23/2022 12:00:00 AM,04/23/2022 12:00:00 AM,840
221710547,06/26/2022 12:00:00 AM,06/26/2022 12:00:00 AM,1330
221708694,05/11/2022 12:00:00 AM,05/11/2022 12:00:00 AM,2
220916701,11/30/2022 12:00:00 AM,11/29/2022 12:00:00 AM,2030
220409092,05/26/2022 12:00:00 AM,05/25/2022 12:00:00 AM,2200
220218060,10/05/2022 12:00:00 AM,10/05/2022 12:00:00 AM,1130
221222527,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,300
220210763,05/23/2022 12:00:00 AM,05/23/2022 12:00:00 AM,1625
221319556,10/19/2022 12:00:00 AM,10/19/2022 12:00:00 AM,1036
221012760,08/13/2022 12:00:00 AM,08/13/2022 12:00:00 AM,220
222116704,11/16/2022 12:00:00 AM,11/04/2022 12:00:00 AM,1829
220407770,04/21/2022 12:00:00 AM,04/21/2022 12:00:00 AM,600
221010664,06/21/2022 12:00:00 AM,06/15/2022 12:00:00 AM,1846
221807745,03/18/2022 12:00:00 AM,03/18/2022 12:00:00 AM,1755
220411931,08/11/2022 12:00:00 AM,08/11/2022 12:00:00 AM,1800
220210779,05/23/2022 12:00:00 AM,05/23/2022 12:00:00 AM,2320
221907392,03/24/2022 12:00:00 AM,03/21/2022 12:00:00 AM,2000
221800685,06/13/2022 12:00:00 AM,06/13/2022 12:00:00 AM,1100
221301102,12/12/2022 12:00:00 AM,12/10/2022 12:00:00 AM,1545
221705133,01/30/2022 12:00:00 AM,01/30/2022 12:00:00 AM,1558
220219430,10/30/2022 12:00:00 AM,10/30/2022 12:00:00 AM,1750
221915529,10/10/2022 12:00:00 AM,10/09/2022 12:00:00 AM,800
222005885,02/13/2022 12:00:00 AM,02/12/2022 12:00:00 AM,2235
221007216,03/26/2022 12:00:00 AM,03/26/2022 12:00:00 AM,100
222013786,08/15/2022 12:00:00 AM,08/15/2022 12:00:00 AM,1155
220308629,04/05/2022 12:00:00 AM,04/05/2022 12:00:00 AM,545
222013623,08/14/2022 12:00:00 AM,08/06/2022 12:00:00 AM,1520
220312011,06/08/2022 12:00:00 AM,06/08/2022 12:00:00 AM,800
222018745,12/14/2022 12:00:00 AM,12/14/2022 12:00:00 AM,40
221509062,05/03/2022 12:00:00 AM,04/30/2022 12:00:00 AM,830
221013954,09/13/2022 12:00:00 AM,09/13/2022 12:00:00 AM,600
221223477,11/14/2022 12:00:00 AM,11/13/2022 12:00:00 AM,2130
221614659,11/29/2022 12:00:00 AM,11/28/2022 12:00:00 AM,2230
221006216,03/01/2022 12:00:00 AM,03/01/2022 12:00:00 AM,1040
221310554,05/03/2022 12:00:00 AM,05/03/2022 12:00:00 AM,900
220513448,09/07/2022 12:00:00 AM,09/07/2022 12:00:00 AM,2020
221813232,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,1000
221709600,05/29/2022 12:00:00 AM,05/29/2022 12:00:00 AM,1843
220218272,10/09/2022 12:00:00 AM,10/09/2022 12:00:00 AM,2315
220220198,11/14/2022 12:00:00 AM,11/14/2022 12:00:00 AM,2000
231406389,02/27/2023 12:00:00 AM,02/26/2023 12:00:00 AM,1637
230317576,10/05/2023 12:00:00 AM,10/01/2023 12:00:00 AM,1930
231308127,03/22/2023 12:00:00 AM,03/22/2023 12:00:00 AM,2040
231517699,11/16/2023 12:00:00 AM,11/15/2023 12:00:00 AM,2140
230210884,05/18/2023 12:00:00 AM,05/16/2023 12:00:00 AM,2000
232008902,04/28/2023 12:00:00 AM,04/28/2023 12:00:00 AM,815
231614714,12/05/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1800
231110179,06/15/2023 12:00:00 AM,06/15/2023 12:00:00 AM,1600
230612815,07/21/2023 12:00:00 AM,07/21/2023 12:00:00 AM,115
230412960,09/30/2023 12:00:00 AM,09/30/2023 12:00:00 AM,1400
231104510,01/13/2023 12:00:00 AM,01/11/2023 12:00:00 AM,238
231812684,06/29/2023 12:00:00 AM,06/28/2023 12:00:00 AM,1400
230211201,05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,510
231609767,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,920
230911688,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,1200
231912026,07/23/2023 12:00:00 AM,07/23/2023 12:00:00 AM,2300
230314299,07/30/2023 12:00:00 AM,07/30/2023 12:00:00 AM,1000
230115540,07/07/2023 12:00:00 AM,07/07/2023 12:00:00 AM,1127
231519480,12/23/2023 12:00:00 AM,12/23/2023 12:00:00 AM,1720
231613409,10/27/2023 12:00:00 AM,10/27/2023 12:00:00 AM,1200
231111870,08/05/2023 12:00:00 AM,08/03/2023 12:00:00 AM,1550
231708376,03/31/2023 12:00:00 AM,03/31/2023 12:00:00 AM,1810
231917423,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700
231516326,10/19/2023 12:00:00 AM,10/18/2023 12:00:00 AM,1830
231305410,01/27/2023 12:00:00 AM,01/27/2023 12:00:00 AM,730
232108187,04/21/2023 12:00:00 AM,04/21/2023 12:00:00 AM,1705
231111369,07/22/2023 12:00:00 AM,07/21/2023 12:00:00 AM,1111
231614143,11/17/2023 12:00:00 AM,11/16/2023 12:00:00 AM,1900
230307117,03/01/2023 12:00:00 AM,03/01/2023 12:00:00 AM,1345
231808171,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1400
231008146,04/18/2023 12:00:00 AM,04/18/2023 12:00:00 AM,1800
231711564,06/17/2023 12:00:00 AM,06/17/2023 12:00:00 AM,1224
231709199,04/25/2023 12:00:00 AM,04/11/2023 12:00:00 AM,2200
231612692,10/02/2023 12:00:00 AM,10/02/2023 12:00:00 AM,2215
230516151,11/23/2023 12:00:00 AM,11/23/2023 12:00:00 AM,1045
231016696,12/03/2023 12:00:00 AM,12/02/2023 12:00:00 AM,800
231519454,12/23/2023 12:00:00 AM,12/23/2023 12:00:00 AM,1217
231613910,11/09/2023 12:00:00 AM,11/07/2023 12:00:00 AM,1933
231815012,08/14/2023 12:00:00 AM,08/14/2023 12:00:00 AM,1400
230516414,12/01/2023 12:00:00 AM,11/26/2023 12:00:00 AM,1137
230912960,08/14/2023 12:00:00 AM,08/14/2023 12:00:00 AM,1500
231611824,09/03/2023 12:00:00 AM,09/03/2023 12:00:00 AM,515
230607956,04/03/2023 12:00:00 AM,04/01/2023 12:00:00 AM,554
230317663,10/05/2023 12:00:00 AM,09/28/2023 12:00:00 AM,1440
232113471,08/29/2023 12:00:00 AM,08/26/2023 12:00:00 AM,2200
231712724,07/03/2023 12:00:00 AM,07/02/2023 12:00:00 AM,2020
231615304,12/24/2023 12:00:00 AM,12/24/2023 12:00:00 AM,140
231312131,06/11/2023 12:00:00 AM,06/11/2023 12:00:00 AM,20
231516993,11/02/2023 12:00:00 AM,10/31/2023 12:00:00 AM,2335
231319325,10/21/2023 12:00:00 AM,10/21/2023 12:00:00 AM,1600
230407478,04/17/2023 12:00:00 AM,04/17/2023 12:00:00 AM,1600
231713630,08/06/2023 12:00:00 AM,08/06/2023 12:00:00 AM,1045
231519203,12/20/2023 12:00:00 AM,12/10/2023 12:00:00 AM,2004
230119409,09/07/2023 12:00:00 AM,09/07/2023 12:00:00 AM,1350
230904768,01/21/2023 12:00:00 AM,01/19/2023 12:00:00 AM,1325
231708379,04/06/2023 12:00:00 AM,04/06/2023 12:00:00 AM,2010
231007534,04/02/2023 12:00:00 AM,04/02/2023 12:00:00 AM,130
231612706,10/03/2023 12:00:00 AM,10/03/2023 12:00:00 AM,1900
231607595,04/23/2023 12:00:00 AM,04/23/2023 12:00:00 AM,2030
230816092,10/25/2023 12:00:00 AM,10/25/2023 12:00:00 AM,1810
231609912,07/08/2023 12:00:00 AM,07/08/2023 12:00:00 AM,1400
231517946,11/21/2023 12:00:00 AM,11/21/2023 12:00:00 AM,2105
231516480,10/21/2023 12:00:00 AM,10/21/2023 12:00:00 AM,1808
230612169,07/06/2023 12:00:00 AM,07/06/2023 12:00:00 AM,1300
232013512,07/31/2023 12:00:00 AM,07/17/2023 12:00:00 AM,2345
231905066,01/27/2023 12:00:00 AM,01/27/2023 12:00:00 AM,1600
231317152,09/11/2023 12:00:00 AM,09/10/2023 12:00:00 AM,1100
231904954,01/25/2023 12:00:00 AM,01/21/2023 12:00:00 AM,1242
232104626,01/18/2023 12:00:00 AM,01/18/2023 12:00:00 AM,1250
