DR_NO,Date Rptd,DATE OCC,TIME OCC
202011792,07/06/2020 12:00:00 AM,07/03/2020 12:00:00 AM,1700
201815088,08/05/2020 12:00:00 AM,08/04/2020 12:00:00 AM,2300
201816187,08/26/2020 12:00:00 AM,07/02/2020 12:00:00 AM,1340
200713118,08/25/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1800
200209127,04/19/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1800
200604729,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1830
200612130,07/03/2020 12:00:00 AM,07/02/2020 12:00:00 AM,1620
200518363,12/30/2020 12:00:00 AM,12/29/2020 12:00:00 AM,2000
200411655,08/11/2020 12:00:00 AM,08/10/2020 12:00:00 AM,2230
201114599,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,730
201417118,09/13/2020 12:00:00 AM,09/08/2020 12:00:00 AM,2030
201609782,06/08/2020 12:00:00 AM,06/08/2020 12:00:00 AM,700
200408332,04/29/2020 12:00:00 AM,04/26/2020 12:00:00 AM,800
200415663,12/06/2020 12:00:00 AM,12/05/2020 12:00:00 AM,2000
201207529,02/20/2020 12:00:00 AM,02/19/2020 12:00:00 AM,700
200604223,01/06/2020 12:00:00 AM,01/04/2020 12:00:00 AM,2345
200608143,03/20/2020 12:00:00 AM,03/19/2020 12:00:00 AM,2100
201111573,07/18/2020 12:00:00 AM,07/17/2020 12:00:00 AM,2300
201318378,10/14/2020 12:00:00 AM,10/13/2020 12:00:00 AM,1930
200216959,11/01/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1900
201318530,10/16/2020 12:00:00 AM,10/15/2020 12:00:00 AM,1800
200714581,10/05/2020 12:00:00 AM,10/03/2020 12:00:00 AM,1400
200816488,11/16/2020 12:00:00 AM,11/15/2020 12:00:00 AM,1900
200509982,05/27/2020 12:00:00 AM,05/26/2020 12:00:00 AM,2000
201817025,09/11/2020 12:00:00 AM,09/10/2020 12:00:00 AM,2100
202017335,11/19/2020 12:00:00 AM,11/19/2020 12:00:00 AM,55
201312292,06/15/2020 12:00:00 AM,06/14/2020 12:00:00 AM,2000
201115025,10/24/2020 12:00:00 AM,10/24/2020 12:00:00 AM,5
200408020,04/20/2020 12:00:00 AM,04/19/2020 12:00:00 AM,2000
202110838,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,900
200608949,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,1500
200611871,06/27/2020 12:00:00 AM,06/24/2020 12:00:00 AM,1700
200512224,07/24/2020 12:00:00 AM,07/23/2020 12:00:00 AM,2300
200413688,10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,400
201215620,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1300
202109781,05/26/2020 12:00:00 AM,05/25/2020 12:00:00 AM,2300
201410299,05/01/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1200
201705524,02/06/2020 12:00:00 AM,02/05/2020 12:00:00 AM,2330
201817828,09/27/2020 12:00:00 AM,09/26/2020 12:00:00 AM,2200
200915208,09/28/2020 12:00:00 AM,09/13/2020 12:00:00 AM,1500
201413575,07/10/2020 12:00:00 AM,06/08/2020 12:00:00 AM,1036
202011573,06/30/2020 12:00:00 AM,06/29/2020 12:00:00 AM,1600
200210261,05/17/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1740
200311833,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,100
200615781,09/23/2020 12:00:00 AM,09/22/2020 12:00:00 AM,1930
201223429,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,2200
201208401,03/04/2020 12:00:00 AM,03/04/2020 12:00:00 AM,440
200906248,02/20/2020 12:00:00 AM,02/15/2020 12:00:00 AM,900
201014226,10/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,2300
202016621,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,800
201709891,06/11/2020 12:00:00 AM,05/18/2020 12:00:00 AM,1035
202010568,06/05/2020 12:00:00 AM,06/05/2020 12:00:00 AM,1500
200808958,05/02/2020 12:00:00 AM,05/02/2020 12:00:00 AM,400
201308168,03/15/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1600
200515801,10/26/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1400
200515330,10/16/2020 12:00:00 AM,10/15/2020 12:00:00 AM,1900
200610215,05/14/2020 12:00:00 AM,05/13/2020 12:00:00 AM,1215
201204246,01/04/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1957
200715831,11/10/2020 12:00:00 AM,11/05/2020 12:00:00 AM,1045
201612876,09/14/2020 12:00:00 AM,08/16/2020 12:00:00 AM,2300
200917564,11/22/2020 12:00:00 AM,11/21/2020 12:00:00 AM,2300
201013994,10/13/2020 12:00:00 AM,10/12/2020 12:00:00 AM,700
201014342,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,310
200309677,04/10/2020 12:00:00 AM,04/09/2020 12:00:00 AM,1500
201707876,04/02/2020 12:00:00 AM,04/01/2020 12:00:00 AM,2000
200716442,11/27/2020 12:00:00 AM,11/24/2020 12:00:00 AM,2200
201015710,12/04/2020 12:00:00 AM,12/03/2020 12:00:00 AM,1530
201316702,09/09/2020 12:00:00 AM,09/08/2020 12:00:00 AM,1145
201914632,09/17/2020 12:00:00 AM,09/16/2020 12:00:00 AM,2130
202112177,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1
200712053,07/27/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1
201608958,05/11/2020 12:00:00 AM,05/11/2020 12:00:00 AM,950
200915884,10/14/2020 12:00:00 AM,10/13/2020 12:00:00 AM,1900
200517374,12/03/2020 12:00:00 AM,12/03/2020 12:00:00 AM,100
201915217,10/03/2020 12:00:00 AM,10/02/2020 12:00:00 AM,2300
201904313,01/07/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1600
201508459,04/06/2020 12:00:00 AM,04/03/2020 12:00:00 AM,1700
200518091,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,822
202107698,03/25/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1808
201008303,04/23/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1900
201108554,04/20/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1630
201208165,03/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,2200
201305423,01/26/2020 12:00:00 AM,01/21/2020 12:00:00 AM,900
200209362,04/25/2020 12:00:00 AM,04/24/2020 12:00:00 AM,2300
200414279,10/25/2020 12:00:00 AM,10/25/2020 12:00:00 AM,2230
200209062,04/17/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1500
201419163,10/23/2020 12:00:00 AM,10/23/2020 12:00:00 AM,1139
200114582,07/09/2020 12:00:00 AM,06/28/2020 12:00:00 AM,635
200212418,07/11/2020 12:00:00 AM,07/10/2020 12:00:00 AM,1900
201318881,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,840
210404848,01/22/2021 12:00:00 AM,12/29/2020 12:00:00 AM,1000
201815996,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,2000
201905090,01/26/2020 12:00:00 AM,01/25/2020 12:00:00 AM,100
201013186,09/18/2020 12:00:00 AM,09/17/2020 12:00:00 AM,2200
201312259,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1000
200612830,07/20/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1700
200309839,04/13/2020 12:00:00 AM,04/03/2020 12:00:00 AM,1600
201808734,03/26/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1800
200104734,01/11/2020 12:00:00 AM,01/10/2020 12:00:00 AM,2100
200909268,05/04/2020 12:00:00 AM,05/03/2020 12:00:00 AM,1000
200415758,12/09/2020 12:00:00 AM,12/05/2020 12:00:00 AM,2000
200708050,04/06/2020 12:00:00 AM,04/04/2020 12:00:00 AM,1730
201510694,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,2100
201515001,09/09/2020 12:00:00 AM,09/04/2020 12:00:00 AM,1600
201820073,11/05/2020 12:00:00 AM,10/29/2020 12:00:00 AM,1130
201308438,03/20/2020 12:00:00 AM,03/17/2020 12:00:00 AM,600
202017503,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,200
200312025,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1300
200114985,07/18/2020 12:00:00 AM,07/17/2020 12:00:00 AM,1800
201205502,01/22/2020 12:00:00 AM,01/21/2020 12:00:00 AM,1430
201409161,04/02/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1715
201310062,04/28/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1700
210104142,01/05/2021 12:00:00 AM,12/28/2020 12:00:00 AM,1300
201914554,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1100
201700001,04/08/2020 12:00:00 AM,04/07/2020 12:00:00 AM,1800
200709303,05/16/2020 12:00:00 AM,05/15/2020 12:00:00 AM,1900
200804748,01/18/2020 12:00:00 AM,01/17/2020 12:00:00 AM,2130
201422104,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,530
201219986,09/05/2020 12:00:00 AM,09/05/2020 12:00:00 AM,1450
201421686,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,1415
201506002,02/10/2020 12:00:00 AM,02/06/2020 12:00:00 AM,1200
200907948,03/29/2020 12:00:00 AM,03/28/2020 12:00:00 AM,2350
200309775,04/12/2020 12:00:00 AM,04/11/2020 12:00:00 AM,2000
201208561,03/06/2020 12:00:00 AM,03/06/2020 12:00:00 AM,550
200509869,05/24/2020 12:00:00 AM,05/23/2020 12:00:00 AM,2230
200505096,01/27/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1800
200507001,03/10/2020 12:00:00 AM,03/10/2020 12:00:00 AM,1830
201412987,06/29/2020 12:00:00 AM,05/21/2020 12:00:00 AM,1000
202115554,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1930
201513466,08/04/2020 12:00:00 AM,08/03/2020 12:00:00 AM,2000
201412826,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,700
200813482,08/29/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1827
201106076,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,530
201911867,07/08/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1500
200704822,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,1430
200406824,03/12/2020 12:00:00 AM,03/11/2020 12:00:00 AM,2100
201820407,11/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,1000
200314126,07/14/2020 12:00:00 AM,07/13/2020 12:00:00 AM,2300
201320732,12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,1610
201317541,09/25/2020 12:00:00 AM,09/24/2020 12:00:00 AM,2100
201418538,10/11/2020 12:00:00 AM,10/09/2020 12:00:00 AM,2230
201227374,12/30/2020 12:00:00 AM,12/29/2020 12:00:00 AM,800
201517608,11/16/2020 12:00:00 AM,11/15/2020 12:00:00 AM,600
202114158,09/25/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1900
202104923,01/21/2020 12:00:00 AM,01/20/2020 12:00:00 AM,2345
200114063,06/28/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2040
200215549,09/28/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1430
200318355,10/05/2020 12:00:00 AM,10/04/2020 12:00:00 AM,2300
200211150,06/10/2020 12:00:00 AM,06/10/2020 12:00:00 AM,1
201227222,12/28/2020 12:00:00 AM,12/27/2020 12:00:00 AM,1700
201216693,07/18/2020 12:00:00 AM,07/17/2020 12:00:00 AM,2000
202009620,05/12/2020 12:00:00 AM,05/11/2020 12:00:00 AM,1800
201814878,08/01/2020 12:00:00 AM,07/31/2020 12:00:00 AM,2130
200816893,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,115
200713225,08/27/2020 12:00:00 AM,08/25/2020 12:00:00 AM,1030
200414401,10/29/2020 12:00:00 AM,10/28/2020 12:00:00 AM,2130
200309079,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1
201915591,10/13/2020 12:00:00 AM,10/13/2020 12:00:00 AM,630
200715655,11/05/2020 12:00:00 AM,11/05/2020 12:00:00 AM,1400
201414083,07/21/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1600
200311105,05/10/2020 12:00:00 AM,05/09/2020 12:00:00 AM,2100
200116473,08/16/2020 12:00:00 AM,08/15/2020 12:00:00 AM,2300
200111184,05/01/2020 12:00:00 AM,04/30/2020 12:00:00 AM,2330
202117018,12/15/2020 12:00:00 AM,12/14/2020 12:00:00 AM,2200
201016530,12/30/2020 12:00:00 AM,12/30/2020 12:00:00 AM,745
200218535,12/13/2020 12:00:00 AM,12/12/2020 12:00:00 AM,2230
201113542,09/13/2020 12:00:00 AM,09/12/2020 12:00:00 AM,915
200507627,03/26/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1600
211004370,01/13/2021 12:00:00 AM,12/23/2020 12:00:00 AM,1900
200415525,12/03/2020 12:00:00 AM,10/18/2020 12:00:00 AM,2000
200108260,03/02/2020 12:00:00 AM,03/02/2020 12:00:00 AM,930
202109970,05/31/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1345
201415703,08/19/2020 12:00:00 AM,08/14/2020 12:00:00 AM,1500
201604273,01/08/2020 12:00:00 AM,01/06/2020 12:00:00 AM,2300
202008589,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1115
201604233,01/07/2020 12:00:00 AM,01/07/2020 12:00:00 AM,600
200716747,12/05/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1730
201318181,10/09/2020 12:00:00 AM,10/06/2020 12:00:00 AM,1200
201519119,12/28/2020 12:00:00 AM,12/24/2020 12:00:00 AM,730
201105181,01/28/2020 12:00:00 AM,01/22/2020 12:00:00 AM,2359
201105983,02/14/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1157
201604143,01/05/2020 12:00:00 AM,01/04/2020 12:00:00 AM,1930
201219560,08/29/2020 12:00:00 AM,08/29/2020 12:00:00 AM,830
201806486,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,625
201211994,05/02/2020 12:00:00 AM,05/01/2020 12:00:00 AM,1700
201314544,07/27/2020 12:00:00 AM,07/26/2020 12:00:00 AM,1300
201906092,02/12/2020 12:00:00 AM,02/11/2020 12:00:00 AM,2200
201821435,12/01/2020 12:00:00 AM,12/01/2020 12:00:00 AM,1135
201908200,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,230
201409919,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,530
200415354,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,500
202014688,09/15/2020 12:00:00 AM,09/15/2020 12:00:00 AM,2150
202016589,10/31/2020 12:00:00 AM,10/30/2020 12:00:00 AM,2330
200711276,07/05/2020 12:00:00 AM,07/05/2020 12:00:00 AM,345
200507886,04/03/2020 12:00:00 AM,03/28/2020 12:00:00 AM,1600
200612787,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,830
200806868,03/04/2020 12:00:00 AM,03/03/2020 12:00:00 AM,2200
201518791,12/18/2020 12:00:00 AM,12/17/2020 12:00:00 AM,1800
201006479,02/26/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1400
201107817,03/29/2020 12:00:00 AM,03/25/2020 12:00:00 AM,1906
201009328,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,2000
201705038,01/27/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2130
200114869,07/15/2020 12:00:00 AM,07/11/2020 12:00:00 AM,1245
200510629,06/15/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1400
200309772,04/12/2020 12:00:00 AM,04/10/2020 12:00:00 AM,1500
200916139,10/19/2020 12:00:00 AM,10/18/2020 12:00:00 AM,2100
200312723,06/15/2020 12:00:00 AM,06/15/2020 12:00:00 AM,800
200410932,07/19/2020 12:00:00 AM,07/17/2020 12:00:00 AM,1500
