DR_NO,Crm Cd,Crm Cd Desc
241608137,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241305264,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
240307898,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241105740,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
240606283,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241906291,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241606839,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
242106912,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241807102,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241905424,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241908471,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241904838,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241508885,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
240806947,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241805629,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
240104128,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241608136,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
240704755,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241506147,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241006547,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
241805875,902,VIOLATION OF TEMPORARY RESTRAINING ORDER
221905982,901,VIOLATION OF RESTRAINING ORDER
240904134,901,VIOLATION OF RESTRAINING ORDER
222111399,901,VIOLATION OF RESTRAINING ORDER
200514277,901,VIOLATION OF RESTRAINING ORDER
202112082,901,VIOLATION OF RESTRAINING ORDER
200304583,901,VIOLATION OF RESTRAINING ORDER
201908081,901,VIOLATION OF RESTRAINING ORDER
200414791,901,VIOLATION OF RESTRAINING ORDER
201711086,901,VIOLATION OF RESTRAINING ORDER
201916638,901,VIOLATION OF RESTRAINING ORDER
200322320,901,VIOLATION OF RESTRAINING ORDER
201006193,901,VIOLATION OF RESTRAINING ORDER
201909009,901,VIOLATION OF RESTRAINING ORDER
201812021,901,VIOLATION OF RESTRAINING ORDER
201810544,901,VIOLATION OF RESTRAINING ORDER
200308248,901,VIOLATION OF RESTRAINING ORDER
211404170,901,VIOLATION OF RESTRAINING ORDER
200404677,901,VIOLATION OF RESTRAINING ORDER
202106717,901,VIOLATION OF RESTRAINING ORDER
201305831,901,VIOLATION OF RESTRAINING ORDER
200320020,901,VIOLATION OF RESTRAINING ORDER
200319949,901,VIOLATION OF RESTRAINING ORDER
201213840,901,VIOLATION OF RESTRAINING ORDER
202018808,901,VIOLATION OF RESTRAINING ORDER
200204264,901,VIOLATION OF RESTRAINING ORDER
201710702,901,VIOLATION OF RESTRAINING ORDER
200512437,901,VIOLATION OF RESTRAINING ORDER
201913416,901,VIOLATION OF RESTRAINING ORDER
201917995,901,VIOLATION OF RESTRAINING ORDER
201812213,901,VIOLATION OF RESTRAINING ORDER
201806390,901,VIOLATION OF RESTRAINING ORDER
200514316,901,VIOLATION OF RESTRAINING ORDER
211904009,901,VIOLATION OF RESTRAINING ORDER
201808921,901,VIOLATION OF RESTRAINING ORDER
201907729,901,VIOLATION OF RESTRAINING ORDER
201812672,901,VIOLATION OF RESTRAINING ORDER
200404623,901,VIOLATION OF RESTRAINING ORDER
200510476,901,VIOLATION OF RESTRAINING ORDER
202114527,901,VIOLATION OF RESTRAINING ORDER
200810312,901,VIOLATION OF RESTRAINING ORDER
200918831,901,VIOLATION OF RESTRAINING ORDER
200604838,901,VIOLATION OF RESTRAINING ORDER
200800704,901,VIOLATION OF RESTRAINING ORDER
201808727,901,VIOLATION OF RESTRAINING ORDER
201114947,901,VIOLATION OF RESTRAINING ORDER
201417080,901,VIOLATION OF RESTRAINING ORDER
201608258,901,VIOLATION OF RESTRAINING ORDER
201107825,901,VIOLATION OF RESTRAINING ORDER
201910452,901,VIOLATION OF RESTRAINING ORDER
202009787,901,VIOLATION OF RESTRAINING ORDER
202007892,901,VIOLATION OF RESTRAINING ORDER
200512688,901,VIOLATION OF RESTRAINING ORDER
200416134,901,VIOLATION OF RESTRAINING ORDER
201420317,901,VIOLATION OF RESTRAINING ORDER
201908011,901,VIOLATION OF RESTRAINING ORDER
201416318,901,VIOLATION OF RESTRAINING ORDER
200411606,901,VIOLATION OF RESTRAINING ORDER
200312310,901,VIOLATION OF RESTRAINING ORDER
201713286,901,VIOLATION OF RESTRAINING ORDER
200113032,901,VIOLATION OF RESTRAINING ORDER
200416395,901,VIOLATION OF RESTRAINING ORDER
200517367,901,VIOLATION OF RESTRAINING ORDER
202112377,901,VIOLATION OF RESTRAINING ORDER
200514284,901,VIOLATION OF RESTRAINING ORDER
200908259,901,VIOLATION OF RESTRAINING ORDER
202113955,901,VIOLATION OF RESTRAINING ORDER
201913840,901,VIOLATION OF RESTRAINING ORDER
200207566,901,VIOLATION OF RESTRAINING ORDER
202109966,901,VIOLATION OF RESTRAINING ORDER
201606393,901,VIOLATION OF RESTRAINING ORDER
200212656,901,VIOLATION OF RESTRAINING ORDER
200317348,901,VIOLATION OF RESTRAINING ORDER
201414440,901,VIOLATION OF RESTRAINING ORDER
201818768,901,VIOLATION OF RESTRAINING ORDER
201811739,901,VIOLATION OF RESTRAINING ORDER
201110646,901,VIOLATION OF RESTRAINING ORDER
201912963,901,VIOLATION OF RESTRAINING ORDER
201209038,901,VIOLATION OF RESTRAINING ORDER
201715477,901,VIOLATION OF RESTRAINING ORDER
201818195,901,VIOLATION OF RESTRAINING ORDER
201517514,901,VIOLATION OF RESTRAINING ORDER
201816622,901,VIOLATION OF RESTRAINING ORDER
201507199,901,VIOLATION OF RESTRAINING ORDER
201316155,901,VIOLATION OF RESTRAINING ORDER
200310539,901,VIOLATION OF RESTRAINING ORDER
201713282,901,VIOLATION OF RESTRAINING ORDER
201609070,901,VIOLATION OF RESTRAINING ORDER
200704200,901,VIOLATION OF RESTRAINING ORDER
201905302,901,VIOLATION OF RESTRAINING ORDER
201308902,901,VIOLATION OF RESTRAINING ORDER
200211573,901,VIOLATION OF RESTRAINING ORDER
200508130,901,VIOLATION OF RESTRAINING ORDER
200207390,901,VIOLATION OF RESTRAINING ORDER
201708038,901,VIOLATION OF RESTRAINING ORDER
200505315,901,VIOLATION OF RESTRAINING ORDER
200319254,901,VIOLATION OF RESTRAINING ORDER
200412606,901,VIOLATION OF RESTRAINING ORDER
201713269,901,VIOLATION OF RESTRAINING ORDER
200907545,901,VIOLATION OF RESTRAINING ORDER
201112811,901,VIOLATION OF RESTRAINING ORDER
201820834,901,VIOLATION OF RESTRAINING ORDER
202114528,901,VIOLATION OF RESTRAINING ORDER
201917407,901,VIOLATION OF RESTRAINING ORDER
200916921,901,VIOLATION OF RESTRAINING ORDER
200414205,901,VIOLATION OF RESTRAINING ORDER
201907692,901,VIOLATION OF RESTRAINING ORDER
201805347,901,VIOLATION OF RESTRAINING ORDER
201807433,901,VIOLATION OF RESTRAINING ORDER
201514493,901,VIOLATION OF RESTRAINING ORDER
201908903,901,VIOLATION OF RESTRAINING ORDER
200109212,901,VIOLATION OF RESTRAINING ORDER
200916472,901,VIOLATION OF RESTRAINING ORDER
201211457,901,VIOLATION OF RESTRAINING ORDER
200508512,901,VIOLATION OF RESTRAINING ORDER
201614812,901,VIOLATION OF RESTRAINING ORDER
200611543,901,VIOLATION OF RESTRAINING ORDER
200508774,901,VIOLATION OF RESTRAINING ORDER
201604538,901,VIOLATION OF RESTRAINING ORDER
200304655,901,VIOLATION OF RESTRAINING ORDER
201310555,901,VIOLATION OF RESTRAINING ORDER
201310915,901,VIOLATION OF RESTRAINING ORDER
200715975,901,VIOLATION OF RESTRAINING ORDER
200610044,901,VIOLATION OF RESTRAINING ORDER
201410564,901,VIOLATION OF RESTRAINING ORDER
200407648,901,VIOLATION OF RESTRAINING ORDER
200507154,901,VIOLATION OF RESTRAINING ORDER
200512803,901,VIOLATION OF RESTRAINING ORDER
201911688,901,VIOLATION OF RESTRAINING ORDER
201908451,901,VIOLATION OF RESTRAINING ORDER
201910408,901,VIOLATION OF RESTRAINING ORDER
200409098,901,VIOLATION OF RESTRAINING ORDER
200408213,901,VIOLATION OF RESTRAINING ORDER
200805921,901,VIOLATION OF RESTRAINING ORDER
201210143,901,VIOLATION OF RESTRAINING ORDER
200113900,901,VIOLATION OF RESTRAINING ORDER
200416031,901,VIOLATION OF RESTRAINING ORDER
201819462,901,VIOLATION OF RESTRAINING ORDER
201917202,901,VIOLATION OF RESTRAINING ORDER
201513032,901,VIOLATION OF RESTRAINING ORDER
201715428,901,VIOLATION OF RESTRAINING ORDER
200207348,901,VIOLATION OF RESTRAINING ORDER
200411959,901,VIOLATION OF RESTRAINING ORDER
200109196,901,VIOLATION OF RESTRAINING ORDER
201411674,901,VIOLATION OF RESTRAINING ORDER
201907734,901,VIOLATION OF RESTRAINING ORDER
201220564,901,VIOLATION OF RESTRAINING ORDER
201822380,901,VIOLATION OF RESTRAINING ORDER
200508820,901,VIOLATION OF RESTRAINING ORDER
201212168,901,VIOLATION OF RESTRAINING ORDER
201315658,901,VIOLATION OF RESTRAINING ORDER
201808166,901,VIOLATION OF RESTRAINING ORDER
201913498,901,VIOLATION OF RESTRAINING ORDER
201211503,901,VIOLATION OF RESTRAINING ORDER
200613836,901,VIOLATION OF RESTRAINING ORDER
201808357,901,VIOLATION OF RESTRAINING ORDER
201908493,901,VIOLATION OF RESTRAINING ORDER
200308676,901,VIOLATION OF RESTRAINING ORDER
201000948,901,VIOLATION OF RESTRAINING ORDER
200507260,901,VIOLATION OF RESTRAINING ORDER
202109636,901,VIOLATION OF RESTRAINING ORDER
201225071,901,VIOLATION OF RESTRAINING ORDER
201607875,901,VIOLATION OF RESTRAINING ORDER
202113453,901,VIOLATION OF RESTRAINING ORDER
200208374,901,VIOLATION OF RESTRAINING ORDER
200510151,901,VIOLATION OF RESTRAINING ORDER
200309757,901,VIOLATION OF RESTRAINING ORDER
201306530,901,VIOLATION OF RESTRAINING ORDER
200512107,901,VIOLATION OF RESTRAINING ORDER
201821770,901,VIOLATION OF RESTRAINING ORDER
202015224,901,VIOLATION OF RESTRAINING ORDER
201710284,901,VIOLATION OF RESTRAINING ORDER
201107852,901,VIOLATION OF RESTRAINING ORDER
201811056,901,VIOLATION OF RESTRAINING ORDER
200322132,901,VIOLATION OF RESTRAINING ORDER
200609765,901,VIOLATION OF RESTRAINING ORDER
201415139,901,VIOLATION OF RESTRAINING ORDER
201112303,901,VIOLATION OF RESTRAINING ORDER
200511000,901,VIOLATION OF RESTRAINING ORDER
201909191,901,VIOLATION OF RESTRAINING ORDER
200321596,901,VIOLATION OF RESTRAINING ORDER
201305955,901,VIOLATION OF RESTRAINING ORDER
201815158,901,VIOLATION OF RESTRAINING ORDER
200713072,901,VIOLATION OF RESTRAINING ORDER
200608422,901,VIOLATION OF RESTRAINING ORDER
211907915,901,VIOLATION OF RESTRAINING ORDER
202007107,901,VIOLATION OF RESTRAINING ORDER
201715902,901,VIOLATION OF RESTRAINING ORDER
202110150,901,VIOLATION OF RESTRAINING ORDER
201705237,901,VIOLATION OF RESTRAINING ORDER
201014771,901,VIOLATION OF RESTRAINING ORDER
201515165,901,VIOLATION OF RESTRAINING ORDER
201113161,901,VIOLATION OF RESTRAINING ORDER
200320969,901,VIOLATION OF RESTRAINING ORDER
201405370,901,VIOLATION OF RESTRAINING ORDER
201812287,901,VIOLATION OF RESTRAINING ORDER
201110391,901,VIOLATION OF RESTRAINING ORDER
202113514,901,VIOLATION OF RESTRAINING ORDER
201805094,901,VIOLATION OF RESTRAINING ORDER
201313346,901,VIOLATION OF RESTRAINING ORDER
201909937,901,VIOLATION OF RESTRAINING ORDER
200513019,901,VIOLATION OF RESTRAINING ORDER
200322157,901,VIOLATION OF RESTRAINING ORDER
201106108,901,VIOLATION OF RESTRAINING ORDER
201914158,901,VIOLATION OF RESTRAINING ORDER
200314773,901,VIOLATION OF RESTRAINING ORDER
201306774,901,VIOLATION OF RESTRAINING ORDER
201014527,901,VIOLATION OF RESTRAINING ORDER
200410229,901,VIOLATION OF RESTRAINING ORDER
202110985,901,VIOLATION OF RESTRAINING ORDER
200204567,901,VIOLATION OF RESTRAINING ORDER
201809610,901,VIOLATION OF RESTRAINING ORDER
200409018,901,VIOLATION OF RESTRAINING ORDER
200612557,901,VIOLATION OF RESTRAINING ORDER
201610410,901,VIOLATION OF RESTRAINING ORDER
200513679,901,VIOLATION OF RESTRAINING ORDER
201114132,901,VIOLATION OF RESTRAINING ORDER
201817692,901,VIOLATION OF RESTRAINING ORDER
201208641,901,VIOLATION OF RESTRAINING ORDER
200813077,901,VIOLATION OF RESTRAINING ORDER
201222159,901,VIOLATION OF RESTRAINING ORDER
200413713,901,VIOLATION OF RESTRAINING ORDER
201710479,901,VIOLATION OF RESTRAINING ORDER
200517553,901,VIOLATION OF RESTRAINING ORDER
200511521,901,VIOLATION OF RESTRAINING ORDER
202114403,901,VIOLATION OF RESTRAINING ORDER
201319272,901,VIOLATION OF RESTRAINING ORDER
201111035,901,VIOLATION OF RESTRAINING ORDER
200508952,901,VIOLATION OF RESTRAINING ORDER
201319002,901,VIOLATION OF RESTRAINING ORDER
201910406,901,VIOLATION OF RESTRAINING ORDER
200320721,901,VIOLATION OF RESTRAINING ORDER
201917858,901,VIOLATION OF RESTRAINING ORDER
201110005,901,VIOLATION OF RESTRAINING ORDER
200105993,901,VIOLATION OF RESTRAINING ORDER
201107822,901,VIOLATION OF RESTRAINING ORDER
202005482,901,VIOLATION OF RESTRAINING ORDER
200905420,901,VIOLATION OF RESTRAINING ORDER
201204962,901,VIOLATION OF RESTRAINING ORDER
201610475,901,VIOLATION OF RESTRAINING ORDER
200510549,901,VIOLATION OF RESTRAINING ORDER
201918220,901,VIOLATION OF RESTRAINING ORDER
201319582,901,VIOLATION OF RESTRAINING ORDER
200405853,901,VIOLATION OF RESTRAINING ORDER
200508974,901,VIOLATION OF RESTRAINING ORDER
200705793,901,VIOLATION OF RESTRAINING ORDER
201804425,901,VIOLATION OF RESTRAINING ORDER
200915322,901,VIOLATION OF RESTRAINING ORDER
201821796,901,VIOLATION OF RESTRAINING ORDER
202116439,901,VIOLATION OF RESTRAINING ORDER
201904793,901,VIOLATION OF RESTRAINING ORDER
200306543,901,VIOLATION OF RESTRAINING ORDER
200311887,901,VIOLATION OF RESTRAINING ORDER
201113813,901,VIOLATION OF RESTRAINING ORDER
200515226,901,VIOLATION OF RESTRAINING ORDER
200500600,901,VIOLATION OF RESTRAINING ORDER
200509460,901,VIOLATION OF RESTRAINING ORDER
200905440,901,VIOLATION OF RESTRAINING ORDER
200414713,901,VIOLATION OF RESTRAINING ORDER
200812061,901,VIOLATION OF RESTRAINING ORDER
200716119,901,VIOLATION OF RESTRAINING ORDER
200504197,901,VIOLATION OF RESTRAINING ORDER
200817813,901,VIOLATION OF RESTRAINING ORDER
200518139,901,VIOLATION OF RESTRAINING ORDER
200316912,901,VIOLATION OF RESTRAINING ORDER
201318979,901,VIOLATION OF RESTRAINING ORDER
200119832,901,VIOLATION OF RESTRAINING ORDER
200707151,901,VIOLATION OF RESTRAINING ORDER
201818522,901,VIOLATION OF RESTRAINING ORDER
201206535,901,VIOLATION OF RESTRAINING ORDER
202100711,901,VIOLATION OF RESTRAINING ORDER
200315727,901,VIOLATION OF RESTRAINING ORDER
200709009,901,VIOLATION OF RESTRAINING ORDER
201911651,901,VIOLATION OF RESTRAINING ORDER
200800513,901,VIOLATION OF RESTRAINING ORDER
202114010,901,VIOLATION OF RESTRAINING ORDER
201313325,901,VIOLATION OF RESTRAINING ORDER
201918420,901,VIOLATION OF RESTRAINING ORDER
201204348,901,VIOLATION OF RESTRAINING ORDER
201614036,901,VIOLATION OF RESTRAINING ORDER
201312326,901,VIOLATION OF RESTRAINING ORDER
201712156,901,VIOLATION OF RESTRAINING ORDER
201213847,901,VIOLATION OF RESTRAINING ORDER
202104482,901,VIOLATION OF RESTRAINING ORDER
202114526,901,VIOLATION OF RESTRAINING ORDER
201704284,901,VIOLATION OF RESTRAINING ORDER
201507850,901,VIOLATION OF RESTRAINING ORDER
201914268,901,VIOLATION OF RESTRAINING ORDER
201306874,901,VIOLATION OF RESTRAINING ORDER
200705071,901,VIOLATION OF RESTRAINING ORDER
200311709,901,VIOLATION OF RESTRAINING ORDER
201916823,901,VIOLATION OF RESTRAINING ORDER
201207566,901,VIOLATION OF RESTRAINING ORDER
210304161,901,VIOLATION OF RESTRAINING ORDER
201116512,901,VIOLATION OF RESTRAINING ORDER
200511935,901,VIOLATION OF RESTRAINING ORDER
201316189,901,VIOLATION OF RESTRAINING ORDER
200910849,901,VIOLATION OF RESTRAINING ORDER
201411364,901,VIOLATION OF RESTRAINING ORDER
200408793,901,VIOLATION OF RESTRAINING ORDER
201009085,901,VIOLATION OF RESTRAINING ORDER
201908709,901,VIOLATION OF RESTRAINING ORDER
200404028,901,VIOLATION OF RESTRAINING ORDER
201205656,901,VIOLATION OF RESTRAINING ORDER
201822414,901,VIOLATION OF RESTRAINING ORDER
201315289,901,VIOLATION OF RESTRAINING ORDER
200604571,901,VIOLATION OF RESTRAINING ORDER
200208804,901,VIOLATION OF RESTRAINING ORDER
200510835,901,VIOLATION OF RESTRAINING ORDER
200315043,901,VIOLATION OF RESTRAINING ORDER
200414319,901,VIOLATION OF RESTRAINING ORDER
201316003,901,VIOLATION OF RESTRAINING ORDER
200514296,901,VIOLATION OF RESTRAINING ORDER
200404208,901,VIOLATION OF RESTRAINING ORDER
201822255,901,VIOLATION OF RESTRAINING ORDER
200111691,901,VIOLATION OF RESTRAINING ORDER
200413227,901,VIOLATION OF RESTRAINING ORDER
202004467,901,VIOLATION OF RESTRAINING ORDER
201917138,901,VIOLATION OF RESTRAINING ORDER
201915379,901,VIOLATION OF RESTRAINING ORDER
201610344,901,VIOLATION OF RESTRAINING ORDER
200119843,901,VIOLATION OF RESTRAINING ORDER
201819961,901,VIOLATION OF RESTRAINING ORDER
201314399,901,VIOLATION OF RESTRAINING ORDER
201214922,901,VIOLATION OF RESTRAINING ORDER
200512071,901,VIOLATION OF RESTRAINING ORDER
202104333,901,VIOLATION OF RESTRAINING ORDER
201414396,901,VIOLATION OF RESTRAINING ORDER
201316268,901,VIOLATION OF RESTRAINING ORDER
201305667,901,VIOLATION OF RESTRAINING ORDER
200217796,901,VIOLATION OF RESTRAINING ORDER
200516364,901,VIOLATION OF RESTRAINING ORDER
201917442,901,VIOLATION OF RESTRAINING ORDER
200814836,901,VIOLATION OF RESTRAINING ORDER
201111605,901,VIOLATION OF RESTRAINING ORDER
200512790,901,VIOLATION OF RESTRAINING ORDER
201614916,901,VIOLATION OF RESTRAINING ORDER
201811133,901,VIOLATION OF RESTRAINING ORDER
201909393,901,VIOLATION OF RESTRAINING ORDER
201318369,901,VIOLATION OF RESTRAINING ORDER
201300609,901,VIOLATION OF RESTRAINING ORDER
201314765,901,VIOLATION OF RESTRAINING ORDER
201308596,901,VIOLATION OF RESTRAINING ORDER
200517756,901,VIOLATION OF RESTRAINING ORDER
201010261,901,VIOLATION OF RESTRAINING ORDER
200509107,901,VIOLATION OF RESTRAINING ORDER
202014780,901,VIOLATION OF RESTRAINING ORDER
200516536,901,VIOLATION OF RESTRAINING ORDER
200217708,901,VIOLATION OF RESTRAINING ORDER
202100694,901,VIOLATION OF RESTRAINING ORDER
201909347,901,VIOLATION OF RESTRAINING ORDER
201114607,901,VIOLATION OF RESTRAINING ORDER
200311784,901,VIOLATION OF RESTRAINING ORDER
201213508,901,VIOLATION OF RESTRAINING ORDER
201508412,901,VIOLATION OF RESTRAINING ORDER
201310174,901,VIOLATION OF RESTRAINING ORDER
200305660,901,VIOLATION OF RESTRAINING ORDER
200412837,901,VIOLATION OF RESTRAINING ORDER
200713136,901,VIOLATION OF RESTRAINING ORDER
201313969,901,VIOLATION OF RESTRAINING ORDER
200913554,901,VIOLATION OF RESTRAINING ORDER
201604969,901,VIOLATION OF RESTRAINING ORDER
201905332,901,VIOLATION OF RESTRAINING ORDER
201610335,901,VIOLATION OF RESTRAINING ORDER
200411024,901,VIOLATION OF RESTRAINING ORDER
200807668,901,VIOLATION OF RESTRAINING ORDER
201912867,901,VIOLATION OF RESTRAINING ORDER
201910214,901,VIOLATION OF RESTRAINING ORDER
200515172,901,VIOLATION OF RESTRAINING ORDER
201609274,901,VIOLATION OF RESTRAINING ORDER
202114022,901,VIOLATION OF RESTRAINING ORDER
202018288,901,VIOLATION OF RESTRAINING ORDER
201614903,901,VIOLATION OF RESTRAINING ORDER
201907337,901,VIOLATION OF RESTRAINING ORDER
200918331,901,VIOLATION OF RESTRAINING ORDER
201816495,901,VIOLATION OF RESTRAINING ORDER
200510392,901,VIOLATION OF RESTRAINING ORDER
200304780,901,VIOLATION OF RESTRAINING ORDER
201808721,901,VIOLATION OF RESTRAINING ORDER
200106700,901,VIOLATION OF RESTRAINING ORDER
201615897,901,VIOLATION OF RESTRAINING ORDER
200109468,901,VIOLATION OF RESTRAINING ORDER
201817927,901,VIOLATION OF RESTRAINING ORDER
201300867,901,VIOLATION OF RESTRAINING ORDER
200508050,901,VIOLATION OF RESTRAINING ORDER
201816732,901,VIOLATION OF RESTRAINING ORDER
202114227,901,VIOLATION OF RESTRAINING ORDER
201114245,901,VIOLATION OF RESTRAINING ORDER
202006475,901,VIOLATION OF RESTRAINING ORDER
202012906,901,VIOLATION OF RESTRAINING ORDER
201711972,901,VIOLATION OF RESTRAINING ORDER
201821928,901,VIOLATION OF RESTRAINING ORDER
202115146,901,VIOLATION OF RESTRAINING ORDER
202018259,901,VIOLATION OF RESTRAINING ORDER
201104343,901,VIOLATION OF RESTRAINING ORDER
200609010,901,VIOLATION OF RESTRAINING ORDER
201818459,901,VIOLATION OF RESTRAINING ORDER
200811939,901,VIOLATION OF RESTRAINING ORDER
200215343,901,VIOLATION OF RESTRAINING ORDER
201808488,901,VIOLATION OF RESTRAINING ORDER
200511488,901,VIOLATION OF RESTRAINING ORDER
201304974,901,VIOLATION OF RESTRAINING ORDER
202014200,901,VIOLATION OF RESTRAINING ORDER
202111591,901,VIOLATION OF RESTRAINING ORDER
200713271,901,VIOLATION OF RESTRAINING ORDER
201205507,901,VIOLATION OF RESTRAINING ORDER
201210135,901,VIOLATION OF RESTRAINING ORDER
201108968,901,VIOLATION OF RESTRAINING ORDER
201224999,901,VIOLATION OF RESTRAINING ORDER
201215238,901,VIOLATION OF RESTRAINING ORDER
200713776,901,VIOLATION OF RESTRAINING ORDER
200305027,901,VIOLATION OF RESTRAINING ORDER
200809762,901,VIOLATION OF RESTRAINING ORDER
202110989,901,VIOLATION OF RESTRAINING ORDER
200214372,901,VIOLATION OF RESTRAINING ORDER
201316218,901,VIOLATION OF RESTRAINING ORDER
200608676,901,VIOLATION OF RESTRAINING ORDER
200408417,901,VIOLATION OF RESTRAINING ORDER
202009593,901,VIOLATION OF RESTRAINING ORDER
200409003,901,VIOLATION OF RESTRAINING ORDER
200606107,901,VIOLATION OF RESTRAINING ORDER
201817013,901,VIOLATION OF RESTRAINING ORDER
200321836,901,VIOLATION OF RESTRAINING ORDER
200916390,901,VIOLATION OF RESTRAINING ORDER
200515113,901,VIOLATION OF RESTRAINING ORDER
201809986,901,VIOLATION OF RESTRAINING ORDER
201600882,901,VIOLATION OF RESTRAINING ORDER
200322006,901,VIOLATION OF RESTRAINING ORDER
201312980,901,VIOLATION OF RESTRAINING ORDER
201404714,901,VIOLATION OF RESTRAINING ORDER
200507407,901,VIOLATION OF RESTRAINING ORDER
201814214,901,VIOLATION OF RESTRAINING ORDER
201115069,901,VIOLATION OF RESTRAINING ORDER
201315004,901,VIOLATION OF RESTRAINING ORDER
200412633,901,VIOLATION OF RESTRAINING ORDER
201210671,901,VIOLATION OF RESTRAINING ORDER
201908251,901,VIOLATION OF RESTRAINING ORDER
200207168,901,VIOLATION OF RESTRAINING ORDER
202111037,901,VIOLATION OF RESTRAINING ORDER
201812428,901,VIOLATION OF RESTRAINING ORDER
200909244,901,VIOLATION OF RESTRAINING ORDER
201804439,901,VIOLATION OF RESTRAINING ORDER
200212954,901,VIOLATION OF RESTRAINING ORDER
201114713,901,VIOLATION OF RESTRAINING ORDER
201614269,901,VIOLATION OF RESTRAINING ORDER
201613718,901,VIOLATION OF RESTRAINING ORDER
200122493,901,VIOLATION OF RESTRAINING ORDER
200609390,901,VIOLATION OF RESTRAINING ORDER
202115056,901,VIOLATION OF RESTRAINING ORDER
200609596,901,VIOLATION OF RESTRAINING ORDER
201208108,901,VIOLATION OF RESTRAINING ORDER
200516496,901,VIOLATION OF RESTRAINING ORDER
200512743,901,VIOLATION OF RESTRAINING ORDER
202113352,901,VIOLATION OF RESTRAINING ORDER
200207627,901,VIOLATION OF RESTRAINING ORDER
201016045,901,VIOLATION OF RESTRAINING ORDER
200516765,901,VIOLATION OF RESTRAINING ORDER
201812116,901,VIOLATION OF RESTRAINING ORDER
201007080,901,VIOLATION OF RESTRAINING ORDER
200510406,901,VIOLATION OF RESTRAINING ORDER
201708199,901,VIOLATION OF RESTRAINING ORDER
200407188,901,VIOLATION OF RESTRAINING ORDER
201810453,901,VIOLATION OF RESTRAINING ORDER
202009907,901,VIOLATION OF RESTRAINING ORDER
201516879,901,VIOLATION OF RESTRAINING ORDER
201207221,901,VIOLATION OF RESTRAINING ORDER
200515150,901,VIOLATION OF RESTRAINING ORDER
200610386,901,VIOLATION OF RESTRAINING ORDER
201915010,901,VIOLATION OF RESTRAINING ORDER
200806579,901,VIOLATION OF RESTRAINING ORDER
201223605,901,VIOLATION OF RESTRAINING ORDER
202110391,901,VIOLATION OF RESTRAINING ORDER
200511881,901,VIOLATION OF RESTRAINING ORDER
201819466,901,VIOLATION OF RESTRAINING ORDER
200815556,901,VIOLATION OF RESTRAINING ORDER
202115500,901,VIOLATION OF RESTRAINING ORDER
200406414,901,VIOLATION OF RESTRAINING ORDER
202017194,901,VIOLATION OF RESTRAINING ORDER
201807364,901,VIOLATION OF RESTRAINING ORDER
200507999,901,VIOLATION OF RESTRAINING ORDER
201412239,901,VIOLATION OF RESTRAINING ORDER
201911408,901,VIOLATION OF RESTRAINING ORDER
201711841,901,VIOLATION OF RESTRAINING ORDER
201319912,901,VIOLATION OF RESTRAINING ORDER
200408849,901,VIOLATION OF RESTRAINING ORDER
201609451,901,VIOLATION OF RESTRAINING ORDER
200404734,901,VIOLATION OF RESTRAINING ORDER
200108173,901,VIOLATION OF RESTRAINING ORDER
200816016,901,VIOLATION OF RESTRAINING ORDER
200614727,901,VIOLATION OF RESTRAINING ORDER
201904946,901,VIOLATION OF RESTRAINING ORDER
200512657,901,VIOLATION OF RESTRAINING ORDER
201321586,901,VIOLATION OF RESTRAINING ORDER
200406320,901,VIOLATION OF RESTRAINING ORDER
200706356,901,VIOLATION OF RESTRAINING ORDER
202111099,901,VIOLATION OF RESTRAINING ORDER
200409496,901,VIOLATION OF RESTRAINING ORDER
201319915,901,VIOLATION OF RESTRAINING ORDER
201914964,901,VIOLATION OF RESTRAINING ORDER
201319251,901,VIOLATION OF RESTRAINING ORDER
200716337,901,VIOLATION OF RESTRAINING ORDER
201917814,901,VIOLATION OF RESTRAINING ORDER
201305697,901,VIOLATION OF RESTRAINING ORDER
200516895,901,VIOLATION OF RESTRAINING ORDER
200507532,901,VIOLATION OF RESTRAINING ORDER
200205385,901,VIOLATION OF RESTRAINING ORDER
201812271,901,VIOLATION OF RESTRAINING ORDER
202017739,901,VIOLATION OF RESTRAINING ORDER
200715665,901,VIOLATION OF RESTRAINING ORDER
200908978,901,VIOLATION OF RESTRAINING ORDER
200115305,901,VIOLATION OF RESTRAINING ORDER
